"","SigStudies","SigTissues","NumUp","PctUp","NumDown","PctDown","PctUpFC","PctDownFC","TotalDiff","TotalDiffFC","notNA","FC KIRC","FC BLCA","FC BRCA","FC BRCATang","FC OV","FC PAAD","FC PAADHussain1","FC PAADHussain2","FC PRAD","FC PRADLODA","Padj KIRC","Padj BLCA","Padj BRCA","Padj BRCATang","Padj OV","Padj PAAD","Padj PAADHussain1","Padj PAADHussain2","Padj PRAD","Padj PRADLODA"
"dl-3-phenyllactic acid","","",0,0,0,0,0,0,0,0,1,NA,-0.0748897081653491,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683928880921134,NA,NA,NA,NA,NA,NA,NA,NA
"dl-indole-3-lactic acid (3-indolelactic acid)","BLCA","Bladder",0,0,1,1,0,0,1,0,1,NA,-0.692371665625818,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00316799776086262,NA,NA,NA,NA,NA,NA,NA,NA
"glutamine or lysine or glutamic acid","","",0,0,0,0,0,0,0,0,1,NA,-0.301157768810137,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194351932689903,NA,NA,NA,NA,NA,NA,NA,NA
"glyceraldehyde-3-phosphate","","",0,0,0,0,0,0,0,0,1,NA,-0.622566469513978,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0547295412995504,NA,NA,NA,NA,NA,NA,NA,NA
"isobutyryl carnitine","","",0,0,0,0,0,0,0,0,1,NA,-0.57902659311685,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130907565186388,NA,NA,NA,NA,NA,NA,NA,NA
"ketoleucine","","",0,0,0,0,0,0,0,0,1,NA,0.108887801509767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595147638877786,NA,NA,NA,NA,NA,NA,NA,NA
"kynurenic acid","","",0,0,0,0,0,0,0,0,1,NA,0.515503780097711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089586138893474,NA,NA,NA,NA,NA,NA,NA,NA
"n12-acetylthermospermidine","","",0,0,0,0,0,0,0,0,1,NA,1.56046234499231,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498912450929318,NA,NA,NA,NA,NA,NA,NA,NA
"n1-acetylspermine","BLCA","Bladder",1,1,0,0,0,0,1,0,1,NA,0.926784046574358,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00138517514931267,NA,NA,NA,NA,NA,NA,NA,NA
"nonanedioic acid","","",0,0,0,0,0,0,0,0,1,NA,-0.359539992166438,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36199743779802,NA,NA,NA,NA,NA,NA,NA,NA
"norepinephrine (noradrenaline)","","",0,0,0,0,0,0,0,0,1,NA,0.195410160304879,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329240722406069,NA,NA,NA,NA,NA,NA,NA,NA
"o-succinyl-l-homoserine","","",0,0,0,0,0,0,0,0,1,NA,0.0588411621643395,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716956297418924,NA,NA,NA,NA,NA,NA,NA,NA
"phthalic acid mono-2-ethylhexyl ester","","",0,0,0,0,0,0,0,0,1,NA,0.0238133371276079,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924984582267798,NA,NA,NA,NA,NA,NA,NA,NA
"pyroglutamic acid","","",0,0,0,0,0,0,0,0,1,NA,0.0724908296459028,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"suberic acid","","",0,0,0,0,0,0,0,0,1,NA,-1.31585420777754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514454377745922,NA,NA,NA,NA,NA,NA,NA,NA
"theophylline","","",0,0,0,0,0,0,0,0,1,NA,-0.0215268419564339,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924984582267798,NA,NA,NA,NA,NA,NA,NA,NA
"trans-4 hydroxytamoxifen","","",0,0,0,0,0,0,0,0,1,NA,0.223332454789683,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44205143431786,NA,NA,NA,NA,NA,NA,NA,NA
"urocanic acid","","",0,0,0,0,0,0,0,0,1,NA,-0.028903009929851,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742836765508666,NA,NA,NA,NA,NA,NA,NA,NA
"vidarabine","","",0,0,0,0,0,0,0,0,1,NA,0.342261386568067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498912450929318,NA,NA,NA,NA,NA,NA,NA,NA
"1-methylnicotinamide","BRCA","Breast",1,0.5,0,0,0.5,0,1,1,2,NA,NA,1.77557137909046,NA,NA,0.247662036812786,NA,NA,NA,NA,NA,NA,1.20101880878073e-13,NA,NA,0.496213620570372,NA,NA,NA,NA
"2'-o-methylguanosine","BRCA","Breast",1,0.5,0,0,0,0,1,0,2,NA,NA,0.0195112869420294,NA,NA,NA,-0.44145913411243,NA,NA,NA,NA,NA,0.0332703639013298,NA,NA,NA,0.0715096373014433,NA,NA,NA
"2-hydroxystearate","BRCA","Breast",1,0.25,0,0,0,0,1,0,4,NA,NA,0.924440394200689,0.885364311659774,0.45933258803441,NA,NA,NA,NA,0.888598087356541,NA,NA,8.82836676578702e-09,0.26219480817182,0.239133304766671,NA,NA,NA,NA,0.100852122079442
"2-methylmalonyl carnitine","BRCATang","Breast",1,0.5,0,0,0.5,0,1,1,2,NA,NA,0,1.03357673902686,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043435942592691,NA,NA,NA,NA,NA,NA
"2-palmitoleoylglycerophosphoethanolamine*","BRCA","Breast",1,0.333333333333333,0,0,0.333333333333333,0,1,1,3,NA,NA,2.52403875980589,NA,1.28892616335426,NA,NA,0.936363812754809,NA,NA,NA,NA,2.15353928358751e-06,NA,0.682380922716655,NA,NA,1,NA,NA
"3-methyl-2-oxobutyrate","BRCA","Breast",1,0.5,0,0,0,0,1,0,2,NA,NA,0.320739999889958,NA,NA,NA,-0.53571270899611,NA,NA,NA,NA,NA,0.00252973477536711,NA,NA,NA,0.812702899776336,NA,NA,NA
"3-phenylpropionate (hydrocinnamate)","","",0,0,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-hydroxyphenylpyruvate","BRCA;OV","Breast;Ovary",2,0.4,0,0,0.4,0,2,2,5,NA,NA,1.47817210887423,0.146945034598181,4.39982149458671,NA,0.91771707620386,0.607102465950147,NA,NA,NA,NA,1.90541000975381e-07,0.808200729317898,0.000381563604162831,NA,0.145032497738374,0.833316737184106,NA,NA
"4-octenedioate","","",0,0,0,0,0,0,0,0,1,NA,NA,0.361596563689924,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"5alpha-pregnan-3beta,20alpha-diol disulfate","","",0,0,0,0,0,0,0,0,2,NA,NA,-0.0444490876088416,NA,0.872144218430956,NA,NA,NA,NA,NA,NA,NA,0.726654772346947,NA,0.922225553889722,NA,NA,NA,NA,NA
"adenosine 5'diphosphoribose","","",0,0,0,0,0,0,0,0,4,NA,NA,0,0.531998313572592,NA,NA,NA,0.843855910344755,NA,-0.580813728437604,NA,NA,NA,0.48299923572022,NA,NA,NA,0.755207393253961,NA,0.0982741230857384
"adsgegdfxaegggvr*","","",0,0,0,0,0,0,0,0,1,NA,NA,0.827703771576363,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137343918379377,NA,NA,NA,NA,NA,NA,NA
"alanylhistidine","","",0,0,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alpha-ketoglutarate","","",0,0,0,0,0,0,0,0,6,NA,NA,0.586032405148125,NA,1.28363041802821,0.114337937465884,0.328218614628137,NA,0.307424500875799,0.327456138632387,NA,NA,0.0760367261043454,NA,0.394756260279522,0.849659750544624,0.242934449430939,NA,0.140202608345796,0.375405930122972
"andro steroid monosulfate 1*","","",0,0,0,0,0,0,0,0,1,NA,NA,0.0215981887818132,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193039842080215,NA,NA,NA,NA,NA,NA,NA
"andro steroid monosulfate 2*","","",0,0,0,0,0,0,0,0,2,NA,NA,0.0830417890936713,NA,0.151527508772162,NA,NA,NA,NA,NA,NA,NA,0.690566088685893,NA,0.701258566816885,NA,NA,NA,NA,NA
"behenate (22:0)","BRCA;OV","Breast;Ovary",2,1,0,0,0.5,0,2,1,2,NA,NA,0.672385151334527,NA,1.46826053007257,NA,NA,NA,NA,NA,NA,NA,0.0492164535948332,NA,0.015250511793427,NA,NA,NA,NA,NA
"conjugated linoleate (18:2n7; 9z,11e)","","",0,0,0,0,0,0,0,0,1,NA,NA,1.12752562756086,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0844082073422153,NA,NA,NA,NA,NA,NA,NA
"cystathionine","BRCA;BRCATang;PAAD;PRAD","Breast;Pancreas;Prostate",3,0.75,1,0.25,0.75,0.25,4,4,4,NA,NA,3.82809443984585,3.0502457257009,NA,-2.50767936035666,NA,NA,1.33342481363117,NA,NA,NA,2.77778707365196e-12,0.0147139103686844,NA,0.0175374932225866,NA,NA,0.0255481362872892,NA
"dehydroisoandrosterone sulfate (dhea-s)","BRCATang","Breast",0,0,1,0.333333333333333,0,0.333333333333333,1,1,3,NA,NA,0.146161520457576,-3.41979907672832,NA,NA,NA,NA,NA,-0.194280351815379,NA,NA,0.590248872547398,0.0271878943158056,NA,NA,NA,NA,NA,0.145244187107159
"desmethylnaproxen sulfate*","PRADLODA","Prostate",0,0,1,0.5,0,0,1,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.350580543394079,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000400264051493075
"epiandrosterone sulfate","BRCATang","Breast",0,0,1,0.5,0,0.5,1,1,2,NA,NA,-1.22921820408237,-3.00214079345193,NA,NA,NA,NA,NA,NA,NA,NA,0.920784063270547,0.0246348378779845,NA,NA,NA,NA,NA,NA
"fluoxitine","","",0,0,0,0,0,0,0,0,1,NA,NA,0.00399280317146282,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378240065485896,NA,NA,NA,NA,NA,NA,NA
"folate","","",0,0,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gamma-glutamylalanine","BRCA","Breast",1,0.5,0,0,0,0,1,0,2,NA,NA,0.831387534633871,NA,NA,NA,NA,NA,NA,0.141856120065188,NA,NA,0.00364205726915045,NA,NA,NA,NA,NA,NA,0.862894012336261
"gamma-glutamylmethionine*","","",0,0,0,0,0,0,0,0,1,NA,NA,0.256390388637461,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475053808575263,NA,NA,NA,NA,NA,NA,NA
"gamma-glutamyltyrosine","BRCA;BRCATang","Breast",2,0.4,0,0,0.2,0,2,1,5,NA,NA,0.853305059498962,1.82405921824821,0.273307855122791,NA,0.21462648053127,0.319632018741306,NA,NA,NA,NA,6.9610202868558e-08,0.00748827416693282,0.991555028725614,NA,0.315077667723418,0.144670800252558,NA,NA
"glycochenodeoxycholate","BRCATang","Breast",0,0,1,0.2,0,0.2,1,1,5,NA,NA,0.079300790184662,-2.9901314199798,-2.39312267213177,NA,-1.94154310821024,-0.136265717144327,NA,NA,NA,NA,0.825194508078682,0.0036193369782417,0.878178695605378,NA,0.197861631095513,0.330140905061112,NA,NA
"glycocholate","BRCATang;PRAD","Breast;Prostate",1,0.166666666666667,1,0.166666666666667,0.166666666666667,0.166666666666667,2,2,6,NA,NA,-0.290195083998117,-2.41030740120033,-3.04122666927682,NA,-0.942425676200517,-0.215062831625125,2.14069175194951,NA,NA,NA,0.111539901822917,0.008464981345458,0.869234643171419,NA,0.361876706987313,0.716234466687321,0.0359980192436147,NA
"glycodeoxycholate","","",0,0,0,0,0,0,0,0,3,NA,NA,0.0444648847538926,NA,NA,NA,0.253603153503894,-1.02245497266466,NA,NA,NA,NA,0.187147635559407,NA,NA,NA,0.261209471204133,0.230348341837321,NA,NA
"homocarnosine","PRADLODA","Prostate",0,0,1,0.5,0,0,1,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.206615354673951,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00724609042749162
"hydroxyisovaleroyl carnitine","BRCA;BRCATang","Breast",2,0.666666666666667,0,0,0.666666666666667,0,2,2,3,NA,NA,1.68701034787702,2.67847979871089,NA,NA,NA,NA,NA,1.02918250831222,NA,NA,4.34849143117471e-09,0.00128124686577168,NA,NA,NA,NA,NA,0.213705388097102
"ibuprofen","","",0,0,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate","BRCA","Breast",1,0.25,0,0,0.25,0,1,1,4,NA,NA,1.22655511889474,NA,0.455991748894779,NA,0.0632082771112286,NA,NA,-0.601461367387833,NA,NA,3.46464055904981e-06,NA,0.788929800493597,NA,0.725804545802714,NA,NA,0.232155236528093
"malonate (propanedioate)","BRCA","Breast",1,1,0,0,0,0,1,0,1,NA,NA,0.505627917788156,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0152819558176737,NA,NA,NA,NA,NA,NA,NA
"mannitol","BRCA","Breast",1,0.166666666666667,0,0,0.166666666666667,0,1,1,6,NA,NA,1.312866504907,0.439216004853122,-1.62572494900031,NA,0.300833991621301,0.457925167920652,NA,-0.554005314905881,NA,NA,0.000578524595291303,0.676415901080155,0.982571848047268,NA,0.933122524312032,0.215846731325311,NA,0.168067558407399
"methionine sulfoxide","BRCA","Breast",0,0,1,0.333333333333333,0,0,1,0,3,NA,NA,-0.547244769939591,NA,NA,NA,-0.0151048892808163,0.0145953443506916,NA,NA,NA,NA,0.00016899190919721,NA,NA,NA,0.813954906224371,0.23409508795748,NA,NA
"methyl-4-hydroxybenzoate","","",0,0,0,0,0,0,0,0,2,NA,NA,-0.198518103045122,1.84820882988787,NA,NA,NA,NA,NA,NA,NA,NA,0.094751991335763,0.364751071036214,NA,NA,NA,NA,NA,NA
"n-acetylmannosamine","BRCA","Breast",1,1,0,0,1,0,1,1,1,NA,NA,1.83971357124563,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08209888657877e-07,NA,NA,NA,NA,NA,NA,NA
"n-ethylglycinexylidide*","","",0,0,0,0,0,0,0,0,6,NA,NA,0.312377573330379,2.21292411882572,1.37447613220111,NA,-0.581526729035377,-0.711709693495586,NA,0.984044901838366,NA,NA,0.0702948349638611,0.250487505573384,0.89438988197777,NA,0.289711153908554,0.126484550592699,NA,0.855412004303847
"n-formylmethionine","BRCA","Breast",1,0.333333333333333,0,0,0,0,1,0,3,NA,NA,0.161155277461212,0.864397266224408,1.13394857091437,NA,NA,NA,NA,NA,NA,NA,0.00362737718396684,0.0563040416038681,0.0653824002126361,NA,NA,NA,NA,NA
"phenylacetylglycine","","",0,0,0,0,0,0,0,0,3,NA,NA,0.328828508047359,NA,NA,NA,0.49965021945143,NA,NA,-0.0038557992308774,NA,NA,0.137464159018155,NA,NA,NA,0.264950612214892,NA,NA,0.229193761887514
"phenyllactate (pla)","BRCA;BRCATang;OV","Breast;Ovary",3,0.75,0,0,0.5,0,3,2,4,NA,NA,0.4233659037056,1.73566275577062,4.51453459458644,NA,-0.0919522879964537,NA,NA,NA,NA,NA,0.0332703639013298,0.0383241401303799,0.00170654579206178,NA,0.562852675456899,NA,NA,NA
"phenylpyruvate","BRCA;OV","Breast;Ovary",2,0.666666666666667,0,0,0.333333333333333,0,2,1,3,NA,NA,0.159203274845219,1.98030479150492,2.82433549791153,NA,NA,NA,NA,NA,NA,NA,0.0104862503851313,0.0597640193572249,0.00336279228806649,NA,NA,NA,NA,NA
"pregn steroid monosulfate*","BRCATang","Breast",0,0,1,0.333333333333333,0,0.333333333333333,1,1,3,NA,NA,-0.207896659111027,-1.20922985431478,0.537978678026095,NA,NA,NA,NA,NA,NA,NA,0.681799431669956,0.0473158000532284,0.432660209669586,NA,NA,NA,NA,NA
"pyridoxine (vitamin b6)","","",0,0,0,0,0,0,0,0,1,NA,NA,0.00435283802812154,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880855570291608,NA,NA,NA,NA,NA,NA,NA
"pyroglutamylvaline","PRADLODA","Prostate",0,0,1,0.333333333333333,0,0,1,0,3,NA,NA,-0.00369901644586142,NA,NA,NA,-0.0891626919819381,NA,NA,-0.264697650621891,NA,NA,0.362577088744255,NA,NA,NA,0.302816175450123,NA,NA,0.0208705584714653
"pyruvate","PAADHussain1","Pancreas",1,0.2,0,0,0.2,0,1,1,5,NA,NA,0.282770651088735,NA,0.31445690165,-0.432674227381922,2.33870171158591,NA,NA,-0.222510116105791,NA,NA,0.507991706382608,NA,0.627353014927005,0.94473674448756,0.027482137172568,NA,NA,0.19546251119229
"sebacate (decanedioate)","PRADLODA","Prostate",0,0,1,0.2,0,0,1,0,5,NA,NA,0,-0.826022918524008,NA,NA,-0.400703391330112,-0.284354455290298,NA,-0.350580543394079,NA,NA,NA,0.363121165321292,NA,NA,0.0656268232929283,0.152317701415496,NA,0.000400264051493075
"stearoyl sphingomyelin","BRCA;PAADHussain1;PAADHussain2;PRADLODA","Breast;Pancreas;Prostate",1,0.2,3,0.6,0,0.2,4,1,5,NA,NA,0.733676083370846,-0.45627628591366,NA,NA,-0.87672072380185,-1.51949198319552,NA,-0.741282920601421,NA,NA,0.000142104191293711,0.718680280513063,NA,NA,0.031235645130253,0.000286964451510526,NA,0.0214201452890909
"suberylglycine","","",0,0,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"taurochenodeoxycholate","","",0,0,0,0,0,0,0,0,4,NA,NA,0.0589186510328898,NA,-2.99322537436219,NA,-1.90666859150152,-0.468847260649612,NA,NA,NA,NA,0.273679906351403,NA,0.682380922716655,NA,0.183837187044132,0.416224231676773,NA,NA
"taurocholate","","",0,0,0,0,0,0,0,0,4,NA,NA,-0.00803220463126321,NA,-3.63602817532383,NA,-1.1588737918587,-0.269751538078502,NA,NA,NA,NA,0.58901270183733,NA,0.682380922716655,NA,0.221077385647225,0.449515923818175,NA,NA
"taurolithocholate 3-sulfate","","",0,0,0,0,0,0,0,0,2,NA,NA,0,NA,-0.169794020221158,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955445554320963,NA,NA,NA,NA,NA
"thymol sulfate","","",0,0,0,0,0,0,0,0,2,NA,NA,-0.0324974797430907,NA,-0.463002058736963,NA,NA,NA,NA,NA,NA,NA,0.690566088685893,NA,0.437141954103504,NA,NA,NA,NA,NA
"udp-glucuronate","BRCA;BRCATang","Breast",2,0.5,0,0,0.25,0,2,1,4,NA,NA,0.570576687282943,4.37001172979352,NA,-0.909798555894649,NA,-0.191533730554751,NA,NA,NA,NA,0.000454476440323882,0.00291285436772826,NA,0.475475043041735,NA,0.802160115220657,NA,NA
"ursodeoxycholate","","",0,0,0,0,0,0,0,0,1,NA,NA,0.00326151512355805,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1-eicosatrienoylglycerophosphocholine*","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,-0.554944621480504,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405891910990466,NA,NA,NA,NA,NA,NA
"1-octadecanol","","",0,0,0,0,0,0,0,0,2,NA,NA,NA,1.24610032120466,0.437863232285514,NA,NA,NA,NA,NA,NA,NA,NA,0.181561155699087,0.0770584968118904,NA,NA,NA,NA,NA
"13-methylmyristic acid","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,-0.207156419779375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0763257820005037,NA,NA,NA,NA,NA,NA
"2-arachidonoylglycerophosphoinositol*","BRCATang","Breast",1,1,0,0,1,0,1,1,1,NA,NA,NA,2.50589226158999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00464559167943908,NA,NA,NA,NA,NA,NA
"2-oleoylglycerophosphoinositol*","BRCATang","Breast",1,1,0,0,1,0,1,1,1,NA,NA,NA,1.54649602392711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197826408956042,NA,NA,NA,NA,NA,NA
"3-phosphoglycerate (isobar with 2-phosphoglycerate)","BRCATang","Breast",1,1,0,0,1,0,1,1,1,NA,NA,NA,3.05700204288044,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059963171413643,NA,NA,NA,NA,NA,NA
"4-acetamidobutanoate","PRAD","Prostate",1,0.333333333333333,0,0,0.333333333333333,0,1,1,3,NA,NA,NA,0.949992248374381,NA,NA,0.0152410269325193,NA,1.24102933883964,NA,NA,NA,NA,0.0672433886670142,NA,NA,0.562852675456899,NA,0.015873445070684,NA
"4-ethylphenylsulfate","BRCATang","Breast",0,0,1,1,0,1,1,1,1,NA,NA,NA,-3.40290707451792,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000531593663668078,NA,NA,NA,NA,NA,NA
"4-nitrophenol","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,0.114268730686443,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694159406370734,NA,NA,NA,NA,NA,NA
"acetyl coa","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,1.1800447530157,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118791472862851,NA,NA,NA,NA,NA,NA
"adenosine 3',5'-cyclic monophosphate (camp)","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,0.477172401031731,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211683407449824,NA,NA,NA,NA,NA,NA
"adenosine 5'-diphosphate (adp)","BRCATang;PRADLODA","Breast;Prostate",1,0.333333333333333,1,0.333333333333333,0.333333333333333,0,2,1,3,NA,NA,NA,2.37384795533079,NA,0.0765447946255272,NA,NA,NA,-0.696262332977087,NA,NA,NA,0.00773125287071666,NA,0.94473674448756,NA,NA,NA,0.00320324979301653
"aica ribonucleotide","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,2.36842988784989,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118791472862851,NA,NA,NA,NA,NA,NA
"beta-hydroxyisovalerate","","",0,0,0,0,0,0,0,0,3,NA,NA,NA,0.409390608496518,1.02608516470286,NA,NA,NA,NA,0.415134839531706,NA,NA,NA,0.389537652580897,0.0804006922023081,NA,NA,NA,NA,0.907812095136198
"carnosine","","",0,0,0,0,0,0,0,0,2,NA,NA,NA,2.28236623278316,NA,NA,NA,NA,NA,-0.312570073035736,NA,NA,NA,0.19453699901569,NA,NA,NA,NA,NA,0.551705439045431
"cis-urocanate","BRCATang","Breast",0,0,1,1,0,1,1,1,1,NA,NA,NA,-2.38852340949562,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149854740782322,NA,NA,NA,NA,NA,NA
"coenzyme a","BRCATang","Breast",1,0.5,0,0,0.5,0,1,1,2,NA,NA,NA,2.99307400845748,NA,NA,NA,NA,NA,0.00618021365626912,NA,NA,NA,0.0357518706578494,NA,NA,NA,NA,NA,0.539367536667883
"coproporphyrin i","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cytidine-5'-diphosphoethanolamine","BRCATang","Breast",1,1,0,0,1,0,1,1,1,NA,NA,NA,4.51069236380803,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00222605761879859,NA,NA,NA,NA,NA,NA
"delta-tocopherol","OV","Ovary",1,0.5,0,0,0.5,0,1,1,2,NA,NA,NA,0,2.98724101505196,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281943490175237,NA,NA,NA,NA,NA
"deoxycholate","BRCATang","Breast",1,0.5,0,0,0.5,0,1,1,2,NA,NA,NA,1.10234829428644,NA,NA,NA,NA,NA,-0.288077606803355,NA,NA,NA,0.0147139103686844,NA,NA,NA,NA,NA,0.168342625234133
"gamma-glutamylmethionine","BRCATang","Breast",1,0.5,0,0,0.5,0,1,1,2,NA,NA,NA,1.43519778629275,NA,NA,NA,NA,NA,-0.242706996335736,NA,NA,NA,0.00392143262269495,NA,NA,NA,NA,NA,0.123655686052483
"glutaroyl carnitine","","",0,0,0,0,0,0,0,0,3,NA,NA,NA,0.52480974818418,-0.390546185770299,NA,NA,NA,NA,0.453171841687334,NA,NA,NA,0.837756968174106,0.708782069177107,NA,NA,NA,NA,0.1464698345842
"heptaethylene glycol","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,0.425485653710901,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287045685683946,NA,NA,NA,NA,NA,NA
"heptanoate (7:0)","BRCATang","Breast",0,0,1,0.25,0,0.25,1,1,4,NA,NA,NA,-1.37197444296242,0.0249900128441999,NA,-0.433685501323033,-0.0469581910366223,NA,NA,NA,NA,NA,0.00762868312968237,0.869234643171419,NA,0.168614499537125,0.835383017700718,NA,NA
"hexaethylene glycol","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,0.307891516014905,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48299923572022,NA,NA,NA,NA,NA,NA
"inosine 5'-monophosphate (imp)","BRCATang","Breast",1,1,0,0,1,0,1,1,1,NA,NA,NA,3.23009459892315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00556049897443377,NA,NA,NA,NA,NA,NA
"isobar: udp-acetylglucosamine, udp-acetylgalactosamine","BRCATang","Breast",1,1,0,0,1,0,1,1,1,NA,NA,NA,6.05338079154162,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00222605761879859,NA,NA,NA,NA,NA,NA
"isoleucylglutamine","BRCATang","Breast",1,0.5,0,0,0.5,0,1,1,2,NA,NA,NA,1.88309323128358,NA,NA,NA,0.206777894781113,NA,NA,NA,NA,NA,0.0228459070622777,NA,NA,NA,0.916627247116181,NA,NA
"lathosterol","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,1.89560985979631,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118791472862851,NA,NA,NA,NA,NA,NA
"mead acid (20:3n9)","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,1.50338763594122,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62620305429189,NA,NA,NA,NA,NA,NA
"methionylthreonine","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,0.655014708785747,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118791472862851,NA,NA,NA,NA,NA,NA
"methionylvaline","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,1.29089298721949,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0597640193572249,NA,NA,NA,NA,NA,NA
"nonadecanoate (19:0)","PAADHussain1;PAADHussain2;PRADLODA","Pancreas;Prostate",1,0.2,2,0.4,0.2,0.2,3,2,5,NA,NA,NA,0.54035099579515,0.764179256840191,NA,-0.507253759694516,-1.49087879472674,NA,1.58446637248615,NA,NA,NA,0.199340863563569,0.27974526421,NA,0.0300855669803196,0.000952744913646516,NA,0.000206989244567686
"paraxanthine","","",0,0,0,0,0,0,0,0,4,NA,NA,NA,-0.177898954101349,NA,NA,NA,0.238142261348279,0.0209062192490987,-0.573089976552527,NA,NA,NA,0.606454593698186,NA,NA,NA,0.840554741884146,0.243017703218432,0.0836518536658006
"pentaethylene glycol","","",0,0,0,0,0,0,0,0,1,NA,NA,NA,0.0602837213061585,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
