"","X","ID","Source","FinalName"
"381","D00050","Metabolite 480","KIRC riboflavin (vitamin b2) :,BRCA:riboflavin (vitamin b2),OV:riboflavin (vitamin b2),PRAD:riboflavin (vitamin b2)","riboflavin (vitamin b2)"
"382","C00121","Metabolite 481","KIRC ribose :,BRCA:ribose,BRCATang:ribose,LGG:ribose,OV:ribose,PAADHussain1:ribose,PAADHussain2:ribose,PRAD:ribose,PRADLODA:ribose","ribose"
"383","C00309","Metabolite 482","KIRC ribulose :,BRCA:ribulose,BRCATang:ribulose,LGG:ribulose,OV:ribulose,PAADHussain2:ribulose,PRADLODA:ribulose","ribulose"
"384","C00310","Metabolite 576","KIRC ribulose :,KIRC:xylulose,BRCA:ribulose,BRCA:xylulose,BRCATang:ribulose,BRCATang:xylulose,LGG:ribulose,LGG:xylulose,OV:ribulose,OV:xylulose,PAADHussain2:ribulose,PAADHussain2:xylulose,PRADLODA:ribulose,PRADLODA:xylulose","xylulose"
"385","C00449","Metabolite 483","KIRC saccharopine :,PRADLODA:saccharopine","saccharopine"
"386","C00021","Metabolite 484","KIRC s-adenosylhomocysteine (sah) :,BRCA:s-adenosylhomocysteine (sah),BRCATang:s-adenosylhomocysteine (sah),LGG:s-adenosylhomocysteine (sah),OV:s-adenosylhomocysteine (sah),PAAD:s-adenosyl-l-homocysteine,PAADHussain1:s-adenosylhomocysteine (sah),PAADHussain2:s-adenosylhomocysteine (sah),PRAD:s-adenosylhomocysteine (sah),PRADLODA:s-adenosylhomocysteine (sah)","s-adenosylhomocysteine (sah)"
"387","C00019","Metabolite 485","KIRC s-adenosylmethionine (sam) :,BLCA:s-adenosylmethionine,BRCA:s-adenosylmethionine (sam),PAAD:s-adenosyl-l-methionine,PRAD:s-adenosylmethionine (sam)","s-adenosylmethionine (sam)"
"388","C00805","Metabolite 486","KIRC salicylate :,BRCA:salicylate,LGG:salicylate","salicylate"
"389","D00097","Metabolite 486","KIRC salicylate :,BRCA:salicylate","salicylate"
"390","C00213","Metabolite 487","KIRC sarcosine (n-methylglycine) :,BLCA:sarcosine,BRCA:sarcosine (n-methylglycine),LGG:sarcosine (n-methylglycine),OV:sarcosine (n-methylglycine),PAADHussain1:sarcosine (n-methylglycine),PRAD:sarcosine (n-methylglycine),PRADLODA:sarcosine (n-methylglycine)","sarcosine (n-methylglycine)"
"391","C06153","Metabolite 488","KIRC scyllo-inositol :,BRCA:scyllo-inositol,BRCATang:scyllo-inositol,LGG:scyllo-inositol,OV:scyllo-inositol,PAADHussain1:scyllo-inositol,PAADHussain2:scyllo-inositol,PRADLODA:scyllo-inositol","scyllo-inositol"
"392","C05382","Metabolite 489","KIRC sedoheptulose-7-phosphate :,BRCA:sedoheptulose-7-phosphate,BRCATang:sedoheptulose-7-phosphate,LGG:sedoheptulose-7-phosphate","sedoheptulose-7-phosphate"
"393","C00065","Metabolite 490","KIRC serine :,BLCA:serine,BRCA:serine,BRCATang:serine,LGG:serine,OV:serine,PAAD:serine,PAADHussain1:serine,PAADHussain2:serine,PRAD:serine,PRADLODA:serine","serine"
"394","D00016","Metabolite 490","KIRC serine :,BLCA:serine,BRCA:serine,BRCATang:serine,OV:serine,PAAD:serine,PRAD:serine","serine"
"395","C00740","Metabolite 490","KIRC serine :,BLCA:serine,BRCA:serine,BRCATang:serine,LGG:serine,OV:serine,PAAD:serine,PAADHussain1:serine,PAADHussain2:serine,PRAD:serine,PRADLODA:serine","serine"
"396","C00794","Metabolite 496","KIRC sorbitol :,BRCA:sorbitol,BRCATang:sorbitol,LGG:sorbitol,OV:sorbitol,PAADHussain2:sorbitol,PRAD:sorbitol,PRADLODA:sorbitol","sorbitol"
"397","C01452","Metabolite 496","KIRC sorbitol :,BRCATang:sorbitol,OV:sorbitol","sorbitol"
"398","D00096","Metabolite 496","KIRC sorbitol :,BRCA:sorbitol,BRCATang:sorbitol,OV:sorbitol,PRAD:sorbitol","sorbitol"
"399","C01096","Metabolite 497","KIRC sorbitol 6-phosphate :","sorbitol 6-phosphate"
"400","C00315","Metabolite 498","KIRC spermidine :,BLCA:spermidine,BRCA:spermidine,BRCATang:spermidine,LGG:spermidine,OV:spermidine,PAADHussain1:spermidine,PAADHussain2:spermidine,PRAD:spermidine,PRADLODA:spermidine","spermidine"
"401","C00750","Metabolite 499","KIRC spermine :,BLCA:spermine,BRCA:spermine,OV:spermine,PAADHussain1:spermine,PAADHussain2:spermine,PRAD:spermine,PRADLODA:spermine","spermine"
"402","C00836","Metabolite 500","KIRC sphinganine :,BRCA:sphinganine,BRCATang:sphinganine,LGG:sphinganine,OV:sphinganine,PAADHussain1:sphinganine,PAADHussain2:sphinganine","sphinganine"
"403","C00319","Metabolite 501","KIRC sphingosine :,BRCA:sphingosine,BRCATang:sphingosine,LGG:sphingosine,OV:sphingosine,PAADHussain1:sphingosine,PAADHussain2:sphingosine,PRADLODA:sphingosine","sphingosine"
"404","C00751","Metabolite 502","KIRC squalene :,BRCA:squalene,OV:squalene,PAADHussain1:squalene,PAADHussain2:squalene","squalene"
"405","C10172","Metabolite 503","KIRC stachydrine :,BRCA:stachydrine,BRCATang:stachydrine,LGG:stachydrine,OV:stachydrine,PAADHussain1:stachydrine,PAADHussain2:stachydrine","stachydrine"
"406","C01530","Metabolite 504","KIRC stearate (18:0) :,BRCA:stearate (18:0),BRCATang:stearate (18:0),LGG:stearate (18:0),OV:stearate (18:0),PAADHussain1:stearate (18:0),PAADHussain2:stearate (18:0),PRADLODA:stearate (18:0)","stearate (18:0)"
"407","D00119","Metabolite 504","KIRC stearate (18:0) :,BRCA:stearate (18:0),BRCATang:stearate (18:0),OV:stearate (18:0)","stearate (18:0)"
"408","C16300","Metabolite 505","KIRC stearidonate (18:4n3) :,BRCA:stearidonate (18:4n3),BRCATang:stearidonate (18:4n3),PAADHussain1:stearidonate (18:4n3)","stearidonate (18:4n3)"
"409","C00042","Metabolite 508","KIRC succinate :,BRCA:succinate,BRCATang:succinate,LGG:succinate,OV:succinate,PAAD:succinate,PAADHussain1:succinate,PAADHussain2:succinate,PRAD:succinate,PRADLODA:succinate","succinate"
"410","C00898","Metabolite 510","KIRC tartarate :,PRAD:tartarate","tartarate"
"411","D00103","Metabolite 510","KIRC tartarate :,PRAD:tartarate","tartarate"
"412","C00245","Metabolite 511","KIRC taurine :,BLCA:taurine,BRCA:taurine,BRCATang:taurine,LGG:taurine,OV:taurine,PAAD:taurine,PAADHussain1:taurine,PAADHussain2:taurine,PRAD:taurine,PRADLODA:taurine","taurine"
"413","D00047","Metabolite 511","KIRC taurine :,BLCA:taurine,BRCA:taurine,BRCATang:taurine,OV:taurine,PAAD:taurine,PRAD:taurine","taurine"
"414","C00535","Metabolite 512","KIRC testosterone :","testosterone"
"415","D00075","Metabolite 512","KIRC testosterone :","testosterone"
"416","C07480","Metabolite 513","KIRC theobromine :,BRCATang:theobromine,PRADLODA:theobromine","theobromine"
"417","C16884","Metabolite 514","KIRC threitol :,OV:threitol,PAADHussain2:threitol","threitol"
"418","C01620","Metabolite 515","KIRC threonate :,BRCA:erythronate*,BRCA:threonate,BRCATang:threonate,OV:threonate","threonate"
"419","C00188","Metabolite 516","KIRC threonine :,BLCA:threonine,BRCA:allo-threonine,BRCA:threonine,BRCATang:threonine,LGG:threonine,OV:threonine,PAAD:threonine,PAADHussain1:threonine,PAADHussain2:threonine,PRAD:threonine,PRADLODA:threonine","threonine"
"420","D00041","Metabolite 516","KIRC threonine :,BLCA:threonine,BRCA:allo-threonine,BRCA:threonine,BRCATang:threonine,OV:threonine,PAAD:threonine,PRAD:threonine","threonine"
"421","C00214","Metabolite 522","KIRC thymidine :,PAADHussain1:thymidine","thymidine"
"422","C00178","Metabolite 523","KIRC thymine :,BLCA:thymine,BRCA:thymine,BRCATang:thymine,LGG:thymine,OV:thymine,PAAD:thymine,PAADHussain1:thymine,PAADHussain2:thymine,PRAD:thymine","thymine"
"423","C01157","Metabolite 524","KIRC trans-4-hydroxyproline :,BRCA:trans-4-hydroxyproline,LGG:hydroxyproline,OV:trans-4-hydroxyproline,PAAD:hydroxyproline,PAADHussain1:trans-4-hydroxyproline,PAADHussain2:trans-4-hydroxyproline,PRAD:hydroxyproline,PRADLODA:trans-4-hydroxyproline","trans-4-hydroxyproline"
"424","C00785","Metabolite 525","KIRC trans-urocanate :","trans-urocanate"
"425","C01004","Metabolite 527","KIRC trigonelline (n'-methylnicotinate) :","trigonelline (n'-methylnicotinate)"
"426","C00078","Metabolite 528","KIRC tryptophan :,BLCA:tryptophan,BRCA:tryptophan,BRCATang:tryptophan,LGG:tryptophan,OV:tryptophan,PAAD:tryptophan,PAADHussain1:tryptophan,PAADHussain2:tryptophan,PRAD:tryptophan,PRADLODA:tryptophan","tryptophan"
"427","D00020","Metabolite 528","KIRC tryptophan :,BLCA:tryptophan,BRCA:tryptophan,BRCATang:tryptophan,OV:tryptophan,PAAD:tryptophan,PRAD:tryptophan","tryptophan"
"428","C09213","Metabolite 529","KIRC tryptophan betaine :,BRCA:tryptophan betaine,BRCATang:tryptophan betaine,LGG:tryptophan betaine,OV:tryptophan betaine,PAADHussain1:tryptophan betaine,PAADHussain2:tryptophan betaine,PRADLODA:tryptophan betaine","tryptophan betaine"
"429","C00082","Metabolite 533","KIRC tyrosine :,BLCA:tyrosine,BRCA:tyrosine,BRCATang:tyrosine,LGG:tyrosine,OV:tyrosine,PAAD:tyrosine,PAADHussain1:tyrosine,PAADHussain2:tyrosine,PRAD:tyrosine,PRADLODA:tyrosine","tyrosine"
"430","D00022","Metabolite 533","KIRC tyrosine :,BLCA:tyrosine,BRCA:tyrosine,BRCATang:tyrosine,OV:tyrosine,PAAD:tyrosine,PRAD:tyrosine","tyrosine"
"431","C00106","Metabolite 544","KIRC uracil :,BLCA:uracil,BRCA:uracil,BRCATang:uracil,LGG:uracil,OV:uracil,PAAD:uracil,PAADHussain1:uracil,PAADHussain2:uracil,PRAD:uracil,PRADLODA:uracil","uracil"
"432","D00027","Metabolite 544","KIRC uracil :,BLCA:uracil,BRCA:uracil,BRCATang:uracil,OV:uracil,PAAD:uracil,PRAD:uracil","uracil"
"433","C00366","Metabolite 545","KIRC urate :,BRCA:urate,BRCATang:urate,LGG:urate,OV:urate,PAAD:uric acid,PAADHussain1:urate,PAADHussain2:urate,PRAD:urate,PRADLODA:urate","urate"
"434","C00086","Metabolite 546","KIRC urea :,BRCA:urea,BRCATang:urea,LGG:urea,OV:urea,PAAD:urea,PAADHussain1:urea,PAADHussain2:urea,PRAD:urea,PRADLODA:urea","urea"
"435","D00023","Metabolite 546","KIRC urea :,BRCA:urea,BRCATang:urea,OV:urea,PAAD:urea,PRAD:urea","urea"
"436","C00299","Metabolite 547","KIRC uridine :,BRCA:uridine,BRCATang:uridine,LGG:uridine,OV:uridine,PAAD:uridine,PAADHussain1:uridine,PAADHussain2:uridine,PRAD:uridine,PRADLODA:uridine","uridine"
"437","C00183","Metabolite 550","KIRC valine :,BLCA:valine,BRCA:valine,BRCATang:valine,LGG:valine,OV:valine,PAAD:valine,PAADHussain1:valine,PAADHussain2:valine,PRAD:valine,PRADLODA:valine","valine"
"438","D00039","Metabolite 550","KIRC valine :,BLCA:valine,BRCA:valine,BRCATang:valine,OV:valine,PAAD:valine,PRAD:valine","valine"
"439","C05584","Metabolite 568","KIRC vanillylmandelate (vma) :,OV:vanillylmandelate (vma)","vanillylmandelate (vma)"
"440","C07187","Metabolite 569","KIRC venlafaxine :,PAADHussain1:venlafaxine","venlafaxine"
"441","D08670","Metabolite 569","KIRC venlafaxine :","venlafaxine"
"442","C00385","Metabolite 571","KIRC xanthine :,BLCA:xanthine,BRCA:xanthine,BRCATang:xanthine,LGG:xanthine,OV:xanthine,PAAD:xanthine,PAADHussain1:xanthine,PAADHussain2:xanthine,PRAD:xanthine,PRADLODA:xanthine","xanthine"
"443","C01762","Metabolite 572","KIRC xanthosine :,BRCA:xanthosine,BRCATang:xanthosine,OV:xanthosine,PAAD:xanthosine,PAADHussain1:xanthosine,PAADHussain2:xanthosine,PRAD:xanthosine,PRADLODA:xanthosine","xanthosine"
"444","C00379","Metabolite 573","KIRC xylitol :,BRCA:xylitol,BRCATang:xylitol,LGG:xylitol,OV:xylitol,PAADHussain2:xylitol,PRAD:xylitol,PRADLODA:xylitol","xylitol"
"445","D00061","Metabolite 573","KIRC xylitol :,BRCA:xylitol,BRCATang:xylitol,OV:xylitol,PRAD:xylitol","xylitol"
"446","C05411","Metabolite 574","KIRC xylonate :,LGG:xylonate,OV:xylonate,PAADHussain2:xylonate","xylonate"
"447","C00502","Metabolite 574","KIRC xylonate :,LGG:xylonate,OV:xylonate,PAADHussain2:xylonate","xylonate"
"448","C00181","Metabolite 575","KIRC xylose :,PAADHussain2:xylose","xylose"
"449","D06346","Metabolite 575","KIRC xylose :","xylose"
"450","C00661","Metabolite 598","BLCA glyceraldehyde-3-phosphate :","glyceraldehyde-3-phosphate"
"451","C03819","Metabolite 38","BRCA 1-arachidonoylglycerophosphoinositol* :,BRCA:1-stearoylglycerophosphoinositol","1-stearoylglycerophosphoinositol"
"452","C02918","Metabolite 614","BRCA 1-methylnicotinamide :,PAAD:methylnicotinamide","1-methylnicotinamide"
"453","C01885","Metabolite 35","BRCA 1-oleoylglycerol (1-monoolein) :,BRCA:1-palmitoylglycerol (1-monopalmitin),BRCA:1-stearoylglycerol (1-monostearin)","1-stearoylglycerol (1-monostearin)"
"454","C03916","Metabolite 23","BRCA 1-oleoylglycerophosphocholine :,PRADLODA:1-oleoylglycerophosphocholine","1-oleoylglycerophosphocholine"
"455","C04102","Metabolite 30","BRCA 1-palmitoylglycerophosphocholine :,PRADLODA:1-palmitoylglycerophosphocholine","1-palmitoylglycerophosphocholine"
"456","C04545","Metabolite 615","BRCA 2'-o-methylguanosine :,PAADHussain1:2'-o-methylguanosine","2'-o-methylguanosine"
"457","C03045","Metabolite 616","BRCA 2-hydroxystearate :,BRCATang:2-hydroxystearate,OV:2-hydroxystearate,PRADLODA:2-hydroxystearate","2-hydroxystearate"
"458","C03284","Metabolite 81","BRCA 3-aminoisobutyrate :","3-aminoisobutyrate"
"459","C02636","Metabolite 83","BRCA 3-dehydrocarnitine* :,LGG:3-dehydrocarnitine*,PAADHussain1:3-dehydrocarnitine*,PAADHussain2:3-dehydrocarnitine*,PRADLODA:3-dehydrocarnitine*","3-dehydrocarnitine*"
"460","C00141","Metabolite 619","BRCA 3-methyl-2-oxobutyrate :,PAADHussain1:3-methyl-2-oxobutyrate","3-methyl-2-oxobutyrate"
"461","C05629","Metabolite 620","BRCA 3-phenylpropionate (hydrocinnamate) :","3-phenylpropionate (hydrocinnamate)"
"462","C00597","Metabolite 92","BRCA 3-phosphoglycerate :,LGG:3-phosphoglycerate,PAAD:3-phosphoglycerate,PAADHussain1:3-phosphoglycerate,PAADHussain2:3-phosphoglycerate,PRAD:3-phosphoglycerate,PRADLODA:3-phosphoglycerate","3-phosphoglycerate"
"463","C01179","Metabolite 621","BRCA 4-hydroxyphenylpyruvate :,BRCATang:4-hydroxyphenylpyruvate,OV:4-hydroxyphenylpyruvate,PAADHussain1:4-hydroxyphenylpyruvate,PAADHussain2:4-hydroxyphenylpyruvate","4-hydroxyphenylpyruvate"
"464","C00301","Metabolite 624","BRCA adenosine 5'diphosphoribose :,PAADHussain2:adenosine 5'diphosphoribose,PRADLODA:adenosine 5'diphosphoribose","adenosine 5'diphosphoribose"
"465","C00026","Metabolite 627","BRCA alpha-ketoglutarate :,OV:alpha-ketoglutarate,PAAD:a-ketoglutarate,PAADHussain1:alpha-ketoglutarate,PRAD:a-ketoglutarate,PRADLODA:alpha-ketoglutarate","alpha-ketoglutarate"
"466","C00792","Metabolite 152","BRCA arginine :","arginine"
"467","C08281","Metabolite 630","BRCA behenate (22:0) :,OV:behenate (22:0)","behenate (22:0)"
"468","C02862","Metabolite 176","BRCA butyrylcarnitine :,PAADHussain1:butyrylcarnitine,PRADLODA:butyrylcarnitine","butyrylcarnitine"
"469","C00487","Metabolite 180","BRCA carnitine :,PAADHussain1:carnitine,PRADLODA:carnitine","carnitine"
"470","C15025","Metabolite 180","BRCA carnitine :,PAADHussain1:carnitine,PRADLODA:carnitine","carnitine"
"471","C04056","Metabolite 631","BRCA conjugated linoleate (18:2n7; 9z,11e) :","conjugated linoleate (18:2n7; 9z,11e)"
"472","C02291","Metabolite 632","BRCA cystathionine :,BRCATang:cystathionine,LGG:cystathionine,PAAD:cystathionine,PRAD:cystathionine","cystathionine"
"473","C04555","Metabolite 633","BRCA dehydroisoandrosterone sulfate (dhea-s) :,PRADLODA:dehydroisoandrosterone sulfate (dhea-s)","dehydroisoandrosterone sulfate (dhea-s)"
"474","C07635","Metabolite 635","BRCA epiandrosterone sulfate :,BRCATang:epiandrosterone sulfate","epiandrosterone sulfate"
"475","D00326","Metabolite 636","BRCA fluoxitine :","fluoxitine"
"476","C00504","Metabolite 637","BRCA folate :","folate"
"477","D00070","Metabolite 637","BRCA folate :","folate"
"478","C00382","Metabolite 234","BRCA fucose :,PAADHussain2:fucose,PRADLODA:fucose","fucose"
"479","C01662","Metabolite 237","BRCA galactose :,PRADLODA:galactose","galactose"
"480","C00293","Metabolite 249","BRCA glucose :,LGG:glucose,PAADHussain1:glucose,PRAD:glucose,PRADLODA:glucose","glucose"
"481","C01921","Metabolite 642","BRCA glycocholate :,BRCATang:glycocholate,OV:glycocholate,PAADHussain1:glycocholate,PAADHussain2:glycocholate,PRAD:glycocholate (gca)","glycocholate"
"482","C05464","Metabolite 643","BRCA glycodeoxycholate :,PAADHussain1:glycodeoxycholate,PAADHussain2:glycodeoxycholate","glycodeoxycholate"
"483","C00884","Metabolite 644","BRCA homocarnosine :,LGG:homocarnosine,PRADLODA:homocarnosine","homocarnosine"
"484","C01588","Metabolite 646","BRCA ibuprofen :","ibuprofen"
"485","D00126","Metabolite 646","BRCA ibuprofen :","ibuprofen"
"486","C01177","Metabolite 307","BRCA inositol 1-phosphate (i1p) :,PRADLODA:inositol 1-phosphate (i1p)","inositol 1-phosphate (i1p)"
"487","D04052","Metabolite 342","BRCA lidocaine :","lidocaine"
"488","C00383","Metabolite 648","BRCA malonate (propanedioate) :","malonate (propanedioate)"
"489","C02028","Metabolite 648","BRCA malonate (propanedioate) :","malonate (propanedioate)"
"490","C04025","Metabolite 648","BRCA malonate (propanedioate) :","malonate (propanedioate)"
"491","C00392","Metabolite 649","BRCA mannitol :,BRCATang:mannitol,LGG:mannitol,OV:mannitol,PAADHussain1:mannitol,PAADHussain2:mannitol,PRADLODA:mannitol","mannitol"
"492","D00062","Metabolite 649","BRCA mannitol :,BRCATang:mannitol,OV:mannitol","mannitol"
"493","C02989","Metabolite 650","BRCA methionine sulfoxide :,PAADHussain1:methionine sulfoxide,PAADHussain2:methionine sulfoxide","methionine sulfoxide"
"494","D02458","Metabolite 651","BRCA methyl-4-hydroxybenzoate :,BRCATang:methyl-4-hydroxybenzoate","methyl-4-hydroxybenzoate"
"495","D01400","Metabolite 651","BRCA methyl-4-hydroxybenzoate :,BRCATang:methyl-4-hydroxybenzoate","methyl-4-hydroxybenzoate"
"496","C03145","Metabolite 654","BRCA n-formylmethionine :","n-formylmethionine"
"497","C05597","Metabolite 437","BRCA phenylacetylglutamine :,LGG:phenylacetylglutamine,PAADHussain1:phenylacetylglutamine,PAADHussain2:phenylacetylglutamine,PRADLODA:phenylacetylglutamine","phenylacetylglutamine"
"498","C05598","Metabolite 655","BRCA phenylacetylglycine :,PAADHussain1:phenylacetylglycine,PRADLODA:phenylacetylglycine","phenylacetylglycine"
"499","C05607","Metabolite 656","BRCA phenyllactate (pla) :,BRCATang:phenyllactate (pla),OV:phenyllactate (pla),PAADHussain1:phenyllactate (pla)","phenyllactate (pla)"
"500","C00166","Metabolite 657","BRCA phenylpyruvate :,BRCATang:phenylpyruvate,OV:phenylpyruvate","phenylpyruvate"
"501","C00314","Metabolite 659","BRCA pyridoxine (vitamin b6) :","pyridoxine (vitamin b6)"
"502","D08454","Metabolite 659","BRCA pyridoxine (vitamin b6) :","pyridoxine (vitamin b6)"
"503","C00022","Metabolite 661","BRCA pyruvate :,LGG:pyruvate,OV:pyruvate,PAAD:pyruvate,PAADHussain1:pyruvate,PRADLODA:pyruvate","pyruvate"
"504","C08354","Metabolite 482","BRCA ribulose :","ribulose"
"505","C00312","Metabolite 482","BRCA ribulose :","ribulose"
"506","C00508","Metabolite 482","BRCA ribulose :","ribulose"
"507","C08277","Metabolite 662","BRCA sebacate (decanedioate) :,BRCATang:sebacate (decanedioate),PAADHussain1:sebacate (decanedioate),PAADHussain2:sebacate (decanedioate),PRADLODA:sebacate (decanedioate)","sebacate (decanedioate)"
"508","C00550","Metabolite 663","BRCA stearoyl sphingomyelin :,LGG:sphingomyelin,PAADHussain1:stearoyl sphingomyelin,PAADHussain2:stearoyl sphingomyelin,PRADLODA:stearoyl sphingomyelin","stearoyl sphingomyelin"
"509","C05465","Metabolite 665","BRCA taurochenodeoxycholate :,OV:taurochenodeoxycholate,PAADHussain1:taurochenodeoxycholate,PAADHussain2:taurochenodeoxycholate","taurochenodeoxycholate"
"510","C05122","Metabolite 666","BRCA taurocholate :,PAADHussain1:taurocholate,PAADHussain2:taurocholate","taurocholate"
"511","C03642","Metabolite 667","BRCA taurolithocholate 3-sulfate :","taurolithocholate 3-sulfate"
"512","C09908","Metabolite 668","BRCA thymol sulfate :","thymol sulfate"
"513","D01039","Metabolite 668","BRCA thymol sulfate :","thymol sulfate"
"514","C00167","Metabolite 669","BRCA udp-glucuronate :,BRCATang:udp-glucuronate,PAAD:udp-d-glucuronate,PAADHussain2:udp-glucuronate","udp-glucuronate"
"515","C07880","Metabolite 670","BRCA ursodeoxycholate :","ursodeoxycholate"
"516","D00734","Metabolite 670","BRCA ursodeoxycholate :","ursodeoxycholate"
"517","C00008","Metabolite 682","BRCATang adenosine 5'-diphosphate (adp) :,PAAD:adp,PRADLODA:adenosine 5'-diphosphate (adp)","adenosine 5'-diphosphate (adp)"
"518","C00386","Metabolite 685","BRCATang carnosine :,PRADLODA:carnosine","carnosine"
"519","C00010","Metabolite 687","BRCATang coenzyme a :,PRADLODA:coenzyme a","coenzyme a"
"520","C04483","Metabolite 691","BRCATang deoxycholate :,PRADLODA:deoxycholate","deoxycholate"
"521","C00717","Metabolite 1","LGG 1,2-propanediol :,PAADHussain2:1,2-propanediol","1,2-propanediol"
"522","C02912","Metabolite 1","LGG 1,2-propanediol :,PAADHussain2:1,2-propanediol","1,2-propanediol"
"523","C01506","Metabolite 1","LGG 1,2-propanediol :,PAADHussain2:1,2-propanediol","1,2-propanediol"
"524","C02917","Metabolite 1","LGG 1,2-propanediol :,PAADHussain2:1,2-propanediol","1,2-propanediol"
"525","C01005","Metabolite 734","LGG 3-phosphoserine :","3-phosphoserine"
"526","C02946","Metabolite 677","LGG 4-acetamidobutanoate :,PAADHussain1:4-acetamidobutanoate","4-acetamidobutanoate"
"527","C00227","Metabolite 735","LGG acetylphosphate :","acetylphosphate"
"528","C00259","Metabolite 736","LGG arabinose :","arabinose"
"529","C00576","Metabolite 737","LGG betaine aldehyde :","betaine aldehyde"
"530","C07496","Metabolite 738","LGG carbamazepine 10,11-epoxide* :","carbamazepine 10,11-epoxide*"
"531","C06868","Metabolite 739","LGG carbamazepine* :","carbamazepine*"
"532","D00252","Metabolite 739","LGG carbamazepine* :","carbamazepine*"
"533","C00606","Metabolite 740","LGG cysteine sulfinic acid :","cysteine sulfinic acid"
"534","C05422","Metabolite 742","LGG dehydroascorbate :","dehydroascorbate"
"535","C00111","Metabolite 743","LGG dihydroxyacetone phosphate (dhap) :,PAAD:dihydroxyacetone phosphate","dihydroxyacetone phosphate (dhap)"
"536","C00235","Metabolite 744","LGG dimethylallyl pyrophosphate (dmapp) :","dimethylallyl pyrophosphate (dmapp)"
"537","D00300","Metabolite 745","LGG diphenhydramine :,PAADHussain1:diphenhydramine","diphenhydramine"
"538","D00520","Metabolite 745","LGG diphenhydramine :,PAADHussain1:diphenhydramine","diphenhydramine"
"539","D03360","Metabolite 745","LGG diphenhydramine :,PAADHussain1:diphenhydramine","diphenhydramine"
"540","D01488","Metabolite 262","LGG glycerol 2-phosphate :,PAADHussain1:glycerol 2-phosphate,PAADHussain2:glycerol 2-phosphate","glycerol 2-phosphate"
"541","C17714","Metabolite 695","LGG heptanoate (7:0) :,PAADHussain1:heptanoate (7:0),PAADHussain2:heptanoate (7:0)","heptanoate (7:0)"
"542","C00624","Metabolite 753","LGG n-acetylglutamate :,PAAD:n-acetyl-glutamate","n-acetylglutamate"
"543","C02997","Metabolite 754","LGG n-acetylhistidine :","n-acetylhistidine"
"544","C00117","Metabolite 757","LGG ribose 5-phosphate :,PAADHussain1:ribose 5-phosphate,PAADHussain2:ribose 5-phosphate","ribose 5-phosphate"
"545","C00089","Metabolite 759","LGG sucrose :","sucrose"
"546","C06771","Metabolite 760","LGG triethanolamine :","triethanolamine"
"547","C07182","Metabolite 761","LGG trizma acetate :","trizma acetate"
"548","C17715","Metabolite 762","LGG undecanoate (11:0) :,PAADHussain1:undecanoate (11:0),PAADHussain2:undecanoate (11:0)","undecanoate (11:0)"
"549","C01218","Metabolite 783","PAAD 2-dehydro-d-gluconate :","2-dehydro-d-gluconate"
"550","C00024","Metabolite 784","PAAD acetyl-coa :","acetyl-coa"
"551","C00498","Metabolite 786","PAAD adp-d-glucose :","adp-d-glucose"
"552","C02350","Metabolite 787","PAAD allantoin :","allantoin"
"553","C00108","Metabolite 788","PAAD anthranilate :","anthranilate"
"554","C00002","Metabolite 789","PAAD atp :,PRADLODA:adenosine 5'-triphosphate (atp)","atp"
"555","D08646","Metabolite 789","PAAD atp :","atp"
"556","C00112","Metabolite 790","PAAD cdp :","cdp"
"557","C00570","Metabolite 791","PAAD cdp-ethanolamine :","cdp-ethanolamine"
"558","C18043","Metabolite 792","PAAD cholesteryl sulfate :","cholesteryl sulfate"
"559","C02305","Metabolite 793","PAAD creatine phosphate :","creatine phosphate"
"560","C00575","Metabolite 794","PAAD cyclic-amp :","cyclic-amp"
"561","C01236","Metabolite 796","PAAD d-glucono-delta-lactone-6-phosphate :","d-glucono-delta-lactone-6-phosphate"
"562","C00286","Metabolite 802","PAAD dgtp :","dgtp"
"563","C00364","Metabolite 803","PAAD dtmp :","dtmp"
"564","C00354","Metabolite 804","PAAD fructose-1,6-bisphosphate :","fructose-1,6-bisphosphate"
"565","C00035","Metabolite 805","PAAD gdp :","gdp"
"566","C00144","Metabolite 806","PAAD gmp :,PRADLODA:guanosine 5'- monophosphate (gmp)","gmp"
"567","C00104","Metabolite 807","PAAD idp :","idp"
"568","C00130","Metabolite 808","PAAD imp :","imp"
"569","C00463","Metabolite 809","PAAD indole :","indole"
"570","C00311","Metabolite 810","PAAD isocitrate :,PRADLODA:isocitrate","isocitrate"
"571","C00451","Metabolite 810","PAAD isocitrate :,PRADLODA:isocitrate","isocitrate"
"572","C04501","Metabolite 812","PAAD n-acetyl-glucosamine-1-phosphate :","n-acetyl-glucosamine-1-phosphate"
"573","C00006","Metabolite 813","PAAD nadp+ :","nadp+"
"574","C03175","Metabolite 814","PAAD shikimate-3-phosphate :","shikimate-3-phosphate"
"575","C00015","Metabolite 816","PAAD udp :,PRADLODA:uridine 5'-diphosphate (udp)","udp"
"576","C00029","Metabolite 817","PAAD udp-d-glucose :","udp-d-glucose"
"577","C00043","Metabolite 818","PAAD udp-n-acetyl-glucosamine :,PRADLODA:udp-n-acetylglucosamine","udp-n-acetyl-glucosamine"
"578","C00105","Metabolite 819","PAAD ump :,PRADLODA:uridine 5'-monophosphate (ump)","ump"
"579","C00075","Metabolite 820","PAAD utp :","utp"
