"","X","ID","Source","FinalName"
"342","linoleate (18:2n6)","Metabolite 343","KIRC linoleate (18:2n6) :,BRCA:linoleate (18:2n6),BRCATang:linoleate (18:2n6),LGG:linoleate (18:2n6),OV:linoleate (18:2n6),PAADHussain1:linoleate (18:2n6),PAADHussain2:linoleate (18:2n6),PRAD:linoleate (18:2n6),PRADLODA:linoleate (18:2n6)","linoleate (18:2n6)"
"343","linolenate [alpha or gamma; (18:3n3 or 6)]","Metabolite 344","KIRC linolenate [alpha or gamma; (18:3n3 or 6)] :,BRCA:linolenate [alpha or gamma; (18:3n3 or 6)],BRCATang:linolenate [alpha or gamma; (18:3n3 or 6)],OV:linolenate [alpha or gamma; (18:3n3 or 6)],PAADHussain1:linolenate [alpha or gamma; (18:3n3 or 6)],PAADHussain2:linolenate [alpha or gamma; (18:3n3 or 6)],PRADLODA:linolenate [alpha or gamma; (18:3n3 or 6)]","linolenate [alpha or gamma; (18:3n3 or 6)]"
"344","lipitor","Metabolite 345","KIRC lipitor :","lipitor"
"345","l-urobilin","Metabolite 346","KIRC l-urobilin :","l-urobilin"
"346","lysine","Metabolite 347","KIRC lysine :,BLCA:lysine,BRCA:lysine,BRCATang:lysine,LGG:lysine,OV:lysine,PAAD:lysine,PAADHussain1:lysine,PAADHussain2:lysine,PRAD:lysine,PRADLODA:lysine","lysine"
"347","lysylleucine","Metabolite 348","KIRC lysylleucine :","lysylleucine"
"348","lysyllysine","Metabolite 349","KIRC lysyllysine :","lysyllysine"
"349","lysylmethionine","Metabolite 350","KIRC lysylmethionine :","lysylmethionine"
"350","lysyltyrosine","Metabolite 351","KIRC lysyltyrosine :","lysyltyrosine"
"351","malate","Metabolite 352","KIRC malate :,BRCA:malate,BRCATang:malate,LGG:malate,OV:malate,PAAD:malate,PAADHussain1:malate,PAADHussain2:malate,PRAD:malate,PRADLODA:malate","malate"
"352","malonylcarnitine","Metabolite 353","KIRC malonylcarnitine :,BRCATang:malonylcarnitine","malonylcarnitine"
"353","maltohexaose","Metabolite 354","KIRC maltohexaose :,OV:maltohexaose","maltohexaose"
"354","maltopentaose","Metabolite 355","KIRC maltopentaose :,BRCA:maltopentaose,BRCATang:maltopentaose,OV:maltopentaose","maltopentaose"
"355","maltose","Metabolite 356","KIRC maltose :,BRCA:maltose,BRCATang:maltose,LGG:maltose,OV:maltose,PAADHussain1:maltose,PAADHussain2:maltose,PRADLODA:maltose","maltose"
"356","maltotetraose","Metabolite 357","KIRC maltotetraose :,BRCA:maltotetraose,BRCATang:maltotetraose,LGG:maltotetraose,OV:maltotetraose,PAADHussain1:maltotetraose,PAADHussain2:maltotetraose,PRADLODA:maltotetraose","maltotetraose"
"357","maltotriose","Metabolite 358","KIRC maltotriose :,BRCA:maltotriose,BRCATang:maltotriose,LGG:maltotriose,OV:maltotriose,PAADHussain1:maltotriose,PAADHussain2:maltotriose,PRADLODA:maltotriose","maltotriose"
"358","mannose","Metabolite 359","KIRC mannose :,BRCA:mannose,BRCATang:mannose,LGG:mannose,OV:mannose,PAADHussain1:mannose,PAADHussain2:mannose,PRAD:mannose,PRADLODA:mannose","mannose"
"359","mannose-6-phosphate","Metabolite 360","KIRC mannose-6-phosphate :,BRCA:mannose-6-phosphate,BRCATang:mannose-6-phosphate,OV:mannose-6-phosphate,PAADHussain1:mannose-6-phosphate,PAADHussain2:mannose-6-phosphate,PRAD:mannose-6-phosphate,PRADLODA:mannose-6-phosphate","mannose-6-phosphate"
"360","margarate (17:0)","Metabolite 361","KIRC margarate (17:0) :,BRCA:margarate (17:0),BRCATang:margarate (17:0),LGG:margarate (17:0),OV:margarate (17:0),PAADHussain1:margarate (17:0),PAADHussain2:margarate (17:0),PRADLODA:margarate (17:0)","margarate (17:0)"
"361","metformin","Metabolite 362","KIRC metformin :","metformin"
"362","methionine","Metabolite 363","KIRC methionine :,BLCA:methionine,BRCA:methionine,BRCATang:methionine,LGG:methionine,OV:methionine,PAAD:methionine,PAADHussain1:methionine,PAADHussain2:methionine,PRAD:methionine,PRADLODA:methionine","methionine"
"363","methionylalanine","Metabolite 364","KIRC methionylalanine :","methionylalanine"
"364","methionylasparagine","Metabolite 365","KIRC methionylasparagine :","methionylasparagine"
"365","methionylaspartate","Metabolite 366","KIRC methionylaspartate :","methionylaspartate"
"366","methionylglutamate","Metabolite 367","KIRC methionylglutamate :","methionylglutamate"
"367","methionylglycine","Metabolite 368","KIRC methionylglycine :","methionylglycine"
"368","methionylleucine","Metabolite 369","KIRC methionylleucine :,PAADHussain2:methionylleucine","methionylleucine"
"369","methionylphenylalanine","Metabolite 370","KIRC methionylphenylalanine :","methionylphenylalanine"
"370","methyl-alpha-glucopyranoside","Metabolite 371","KIRC methyl-alpha-glucopyranoside :,BRCATang:methyl-alpha-glucopyranoside,OV:methyl-alpha-glucopyranoside,PRADLODA:methyl-alpha-glucopyranoside","methyl-alpha-glucopyranoside"
"371","methylglutaroylcarnitine","Metabolite 372","KIRC methylglutaroylcarnitine :,OV:methylglutaroylcarnitine,PAADHussain1:methylglutaroylcarnitine,PAADHussain2:methylglutaroylcarnitine","methylglutaroylcarnitine"
"372","methylphosphate","Metabolite 373","KIRC methylphosphate :,BRCA:methylphosphate,BRCATang:methylphosphate,LGG:methylphosphate,OV:methylphosphate,PAADHussain1:methylphosphate,PRADLODA:methylphosphate","methylphosphate"
"373","metoprolol","Metabolite 374","KIRC metoprolol :,BRCA:metoprolol,LGG:metoprolol,OV:metoprolol,PAADHussain1:metoprolol,PAADHussain2:metoprolol","metoprolol"
"374","metoprolol acid metabolite*","Metabolite 375","KIRC metoprolol acid metabolite* :,BRCA:metoprolol acid metabolite*,LGG:metoprolol acid metabolite*,OV:metoprolol acid metabolite*,PAADHussain1:metoprolol acid metabolite*,PAADHussain2:metoprolol acid metabolite*","metoprolol acid metabolite*"
"375","myo-inositol","Metabolite 376","KIRC myo-inositol :,BRCA:myo-inositol,BRCATang:myo-inositol,LGG:myo-inositol,OV:myo-inositol,PAADHussain1:myo-inositol,PAADHussain2:myo-inositol,PRAD:myo-inositol,PRADLODA:myo-inositol","myo-inositol"
"376","myristate (14:0)","Metabolite 377","KIRC myristate (14:0) :,BRCA:myristate (14:0),BRCATang:myristate (14:0),LGG:myristate (14:0),OV:myristate (14:0),PAADHussain1:myristate (14:0),PAADHussain2:myristate (14:0),PRAD:myristate (14:0),PRADLODA:myristate (14:0)","myristate (14:0)"
"377","myristoleate (14:1n5)","Metabolite 378","KIRC myristoleate (14:1n5) :,BRCA:myristoleate (14:1n5),BRCATang:myristoleate (14:1n5),LGG:myristoleate (14:1n5),OV:myristoleate (14:1n5),PAADHussain1:myristoleate (14:1n5),PAADHussain2:myristoleate (14:1n5)","myristoleate (14:1n5)"
"378","myristoylcarnitine","Metabolite 379","KIRC myristoylcarnitine :,OV:myristoylcarnitine","myristoylcarnitine"
"379","n1-methyl-2-pyridone-5-carboxamide","Metabolite 380","KIRC n1-methyl-2-pyridone-5-carboxamide :","n1-methyl-2-pyridone-5-carboxamide"
"380","n1-methyladenosine","Metabolite 381","KIRC n1-methyladenosine :,BRCA:n1-methyladenosine,BRCATang:n1-methyladenosine,OV:n1-methyladenosine,PAADHussain1:n1-methyladenosine,PAADHussain2:n1-methyladenosine,PRADLODA:n1-methyladenosine","n1-methyladenosine"
"381","n1-methylguanosine","Metabolite 382","KIRC n1-methylguanosine :,BRCA:n1-methylguanosine,BRCATang:n1-methylguanosine,PAADHussain1:n1-methylguanosine,PAADHussain2:n1-methylguanosine,PRADLODA:n1-methylguanosine","n1-methylguanosine"
"382","n2,n2-dimethylguanosine","Metabolite 383","KIRC n2,n2-dimethylguanosine :,BRCA:n2,n2-dimethylguanosine,OV:n2,n2-dimethylguanosine,PAADHussain1:n2,n2-dimethylguanosine,PAADHussain2:n2,n2-dimethylguanosine","n2,n2-dimethylguanosine"
"383","n2-acetyllysine","Metabolite 384","KIRC n2-acetyllysine :","n2-acetyllysine"
"384","n2-methylguanosine","Metabolite 385","KIRC n2-methylguanosine :,OV:n2-methylguanosine,PAADHussain1:n2-methylguanosine","n2-methylguanosine"
"385","n6-acetyllysine","Metabolite 386","KIRC n6-acetyllysine :,BRCA:n6-acetyllysine,BRCATang:n6-acetyllysine,LGG:n6-acetyllysine,OV:n6-acetyllysine,PAADHussain1:n6-acetyllysine,PAADHussain2:n6-acetyllysine,PRADLODA:n6-acetyllysine","n6-acetyllysine"
"386","n6-carbamoylthreonyladenosine","Metabolite 387","KIRC n6-carbamoylthreonyladenosine :,OV:n6-carbamoylthreonyladenosine","n6-carbamoylthreonyladenosine"
"387","n-6-trimethyllysine","Metabolite 388","KIRC n-6-trimethyllysine :,PRAD:n-6-trimethyllysine","n-6-trimethyllysine"
"388","n-acetylalanine","Metabolite 389","KIRC n-acetylalanine :,BRCA:n-acetylalanine,BRCATang:n-acetylalanine,LGG:n-acetylalanine,OV:n-acetylalanine,PAADHussain1:n-acetylalanine,PAADHussain2:n-acetylalanine,PRADLODA:n-acetylalanine","n-acetylalanine"
"389","n-acetylarginine","Metabolite 390","KIRC n-acetylarginine :","n-acetylarginine"
"390","n-acetylasparagine","Metabolite 391","KIRC n-acetylasparagine :","n-acetylasparagine"
"391","n-acetylaspartate (naa)","Metabolite 392","KIRC n-acetylaspartate (naa) :,BRCA:n-acetylaspartate (naa),BRCATang:n-acetylaspartate (naa),LGG:n-acetylaspartate (naa),OV:n-acetylaspartate (naa),PAADHussain1:n-acetylaspartate (naa),PAADHussain2:n-acetylaspartate (naa),PRAD:n-acetylaspartate (naa),PRADLODA:n-acetylaspartate (naa)","n-acetylaspartate (naa)"
"392","n-acetyl-aspartyl-glutamate (naag)","Metabolite 393","KIRC n-acetyl-aspartyl-glutamate (naag) :,BRCA:n-acetyl-aspartyl-glutamate (naag),BRCATang:n-acetyl-aspartyl-glutamate (naag),LGG:n-acetyl-aspartyl-glutamate (naag),OV:n-acetyl-aspartyl-glutamate (naag),PAADHussain1:n-acetyl-aspartyl-glutamate (naag),PAADHussain2:n-acetyl-aspartyl-glutamate (naag),PRADLODA:n-acetyl-aspartyl-glutamate (naag)","n-acetyl-aspartyl-glutamate (naag)"
"393","n-acetylglucosamine","Metabolite 394","KIRC n-acetylglucosamine :,BRCA:n-acetylglucosamine,PAADHussain1:n-acetylglucosamine,PAADHussain2:n-acetylglucosamine,PRAD:n-acetylglucosamine,PRADLODA:n-acetylglucosamine","n-acetylglucosamine"
"394","n-acetylglucosamine 6-phosphate","Metabolite 395","KIRC n-acetylglucosamine 6-phosphate :,BRCA:n-acetylglucosamine 6-phosphate,BRCATang:n-acetylglucosamine 6-phosphate,LGG:n-acetylglucosamine 6-phosphate,OV:n-acetylglucosamine 6-phosphate,PAADHussain2:n-acetylglucosamine 6-phosphate","n-acetylglucosamine 6-phosphate"
"395","n-acetylglutamine","Metabolite 396","KIRC n-acetylglutamine :","n-acetylglutamine"
"396","n-acetylglycine","Metabolite 397","KIRC n-acetylglycine :,BRCATang:n-acetylglycine,LGG:n-acetylglycine,OV:n-acetylglycine,PAADHussain2:n-acetylglycine","n-acetylglycine"
"397","n-acetylisoleucine","Metabolite 398","KIRC n-acetylisoleucine :,BRCA:n-acetylisoleucine,PAADHussain1:n-acetylisoleucine","n-acetylisoleucine"
"398","n-acetylleucine","Metabolite 399","KIRC n-acetylleucine :","n-acetylleucine"
"399","n-acetylmethionine","Metabolite 400","KIRC n-acetylmethionine :,BRCA:n-acetylmethionine,BRCATang:n-acetylmethionine,LGG:n-acetylmethionine,OV:n-acetylmethionine,PAADHussain1:n-acetylmethionine,PAADHussain2:n-acetylmethionine,PRADLODA:n-acetylmethionine","n-acetylmethionine"
"400","n-acetylneuraminate","Metabolite 401","KIRC n-acetylneuraminate :,BRCA:n-acetylneuraminate,BRCATang:n-acetylneuraminate,LGG:n-acetylneuraminate,OV:n-acetylneuraminate,PAADHussain1:n-acetylneuraminate,PAADHussain2:n-acetylneuraminate,PRAD:n-acetylneuraminate,PRADLODA:n-acetylneuraminate","n-acetylneuraminate"
"401","n-acetylornithine","Metabolite 402","KIRC n-acetylornithine :,BRCA:n-acetylornithine,BRCATang:n-acetylornithine","n-acetylornithine"
"402","n-acetylphenylalanine","Metabolite 403","KIRC n-acetylphenylalanine :","n-acetylphenylalanine"
"403","n-acetylserine","Metabolite 404","KIRC n-acetylserine :,BRCA:n-acetylserine,BRCATang:n-acetylserine,LGG:n-acetylserine,OV:n-acetylserine,PAADHussain1:n-acetylserine,PAADHussain2:n-acetylserine,PRADLODA:n-acetylserine","n-acetylserine"
"404","n-acetylthreonine","Metabolite 405","KIRC n-acetylthreonine :,BRCA:n-acetylthreonine,BRCATang:n-acetylthreonine,OV:n-acetylthreonine,PAADHussain1:n-acetylthreonine,PAADHussain2:n-acetylthreonine,PRADLODA:n-acetylthreonine","n-acetylthreonine"
"405","n-acetyltryptophan","Metabolite 406","KIRC n-acetyltryptophan :,BRCA:n-acetyltryptophan,LGG:n-acetyltryptophan,OV:n-acetyltryptophan,PAADHussain1:n-acetyltryptophan,PRADLODA:n-acetyltryptophan","n-acetyltryptophan"
"406","n-acetyltyrosine","Metabolite 407","KIRC n-acetyltyrosine :","n-acetyltyrosine"
"407","n-acetylvaline","Metabolite 408","KIRC n-acetylvaline :","n-acetylvaline"
"408","naproxen","Metabolite 409","KIRC naproxen :,BRCA:naproxen","naproxen"
"409","nervonate (24:1n9)","Metabolite 410","KIRC nervonate (24:1n9) :","nervonate (24:1n9)"
"410","nicotinamide","Metabolite 411","KIRC nicotinamide :,BRCA:nicotinamide,BRCATang:nicotinamide,LGG:nicotinamide,OV:nicotinamide,PAAD:nicotinamide,PAADHussain1:nicotinamide,PAADHussain2:nicotinamide,PRAD:nicotinamide,PRADLODA:nicotinamide","nicotinamide"
"411","nicotinamide adenine dinucleotide (nad+)","Metabolite 412","KIRC nicotinamide adenine dinucleotide (nad+) :,BRCA:nicotinamide adenine dinucleotide (nad+),BRCATang:nicotinamide adenine dinucleotide (nad+),OV:nicotinamide adenine dinucleotide (nad+),PAADHussain1:nicotinamide adenine dinucleotide (nad+),PAADHussain2:nicotinamide adenine dinucleotide (nad+),PRAD:nicotinamide adenine dinucleotide (nad+),PRADLODA:nicotinamide adenine dinucleotide (nad+)","nicotinamide adenine dinucleotide (nad+)"
"412","nicotinamide adenine dinucleotide reduced (nadh)","Metabolite 413","KIRC nicotinamide adenine dinucleotide reduced (nadh) :,BRCATang:nicotinamide adenine dinucleotide reduced (nadh),PRADLODA:nicotinamide adenine dinucleotide reduced (nadh)","nicotinamide adenine dinucleotide reduced (nadh)"
"413","nicotinamide ribonucleotide (nmn)","Metabolite 414","KIRC nicotinamide ribonucleotide (nmn) :,BRCATang:nicotinamide ribonucleotide (nmn),PAADHussain1:nicotinamide ribonucleotide (nmn),PAADHussain2:nicotinamide ribonucleotide (nmn),PRAD:nicotinamide ribonucleotide (nmn),PRADLODA:nicotinamide ribonucleotide (nmn)","nicotinamide ribonucleotide (nmn)"
"414","nicotinamide riboside*","Metabolite 415","KIRC nicotinamide riboside* :,OV:nicotinamide riboside*,PRADLODA:nicotinamide riboside*","nicotinamide riboside*"
"415","nicotinate","Metabolite 416","KIRC nicotinate :,BRCA:nicotinate","nicotinate"
"416","nicotinate adenine dinucleotide (naad+)","Metabolite 417","KIRC nicotinate adenine dinucleotide (naad+) :","nicotinate adenine dinucleotide (naad+)"
"417","n-methylglutamate","Metabolite 418","KIRC n-methylglutamate :","n-methylglutamate"
"418","octanoylcarnitine","Metabolite 419","KIRC octanoylcarnitine :,BRCA:octanoylcarnitine,OV:octanoylcarnitine,PAADHussain1:octanoylcarnitine,PAADHussain2:octanoylcarnitine","octanoylcarnitine"
"419","oleate (18:1n9)","Metabolite 420","KIRC oleate (18:1n9) :,BRCA:oleate (18:1n9),BRCATang:oleate (18:1n9),LGG:oleate (18:1n9),OV:oleate (18:1n9),PAADHussain1:oleate (18:1n9),PAADHussain2:oleate (18:1n9),PRAD:oleate (18:1n9),PRADLODA:oleate (18:1n9)","oleate (18:1n9)"
"420","oleoylcarnitine","Metabolite 421","KIRC oleoylcarnitine :,BRCA:oleoylcarnitine,BRCATang:oleoylcarnitine,OV:oleoylcarnitine,PAADHussain1:oleoylcarnitine,PAADHussain2:oleoylcarnitine,PRADLODA:oleoylcarnitine","oleoylcarnitine"
"421","ophthalmate","Metabolite 422","KIRC ophthalmate :,BRCA:ophthalmate,BRCATang:ophthalmate,LGG:ophthalmate,OV:ophthalmate,PAADHussain1:ophthalmate,PAADHussain2:ophthalmate,PRADLODA:ophthalmate","ophthalmate"
"422","ornithine","Metabolite 423","KIRC ornithine :,BRCA:ornithine,BRCATang:ornithine,LGG:ornithine,OV:ornithine,PAAD:ornithine,PAADHussain1:ornithine,PAADHussain2:ornithine,PRAD:ornithine,PRADLODA:ornithine","ornithine"
"423","p-acetamidophenylglucuronide","Metabolite 424","KIRC p-acetamidophenylglucuronide :,BRCA:p-acetamidophenylglucuronide,BRCATang:p-acetamidophenylglucuronide,LGG:p-acetamidophenylglucuronide,OV:p-acetamidophenylglucuronide,PAADHussain1:p-acetamidophenylglucuronide,PRADLODA:p-acetamidophenylglucuronide","p-acetamidophenylglucuronide"
"424","palmitate (16:0)","Metabolite 425","KIRC palmitate (16:0) :,BRCA:palmitate (16:0),BRCATang:palmitate (16:0),LGG:palmitate (16:0),OV:palmitate (16:0),PAADHussain1:palmitate (16:0),PAADHussain2:palmitate (16:0),PRAD:palmitate (16:0),PRADLODA:palmitate (16:0)","palmitate (16:0)"
"425","palmitoleate (16:1n7)","Metabolite 426","KIRC palmitoleate (16:1n7) :,BRCA:palmitoleate (16:1n7),BRCATang:palmitoleate (16:1n7),LGG:palmitoleate (16:1n7),OV:palmitoleate (16:1n7),PAADHussain1:palmitoleate (16:1n7),PAADHussain2:palmitoleate (16:1n7),PRAD:palmitoleate (16:1n7),PRADLODA:palmitoleate (16:1n7)","palmitoleate (16:1n7)"
"426","palmitoyl sphingomyelin","Metabolite 427","KIRC palmitoyl sphingomyelin :,BRCATang:palmitoyl sphingomyelin,LGG:palmitoyl sphingomyelin,PAADHussain1:palmitoyl sphingomyelin,PAADHussain2:palmitoyl sphingomyelin,PRADLODA:palmitoyl sphingomyelin","palmitoyl sphingomyelin"
"427","palmitoylcarnitine","Metabolite 428","KIRC palmitoylcarnitine :,BRCA:palmitoylcarnitine,BRCATang:palmitoylcarnitine,OV:palmitoylcarnitine,PAADHussain1:palmitoylcarnitine,PAADHussain2:palmitoylcarnitine","palmitoylcarnitine"
"428","pantothenate","Metabolite 429","KIRC pantothenate :,BRCA:pantothenate,BRCATang:pantothenate,OV:pantothenate,PAAD:pantothenate,PAADHussain1:pantothenate,PAADHussain2:pantothenate,PRAD:pantothenate,PRADLODA:pantothenate","pantothenate"
"429","paroxetine","Metabolite 430","KIRC paroxetine :","paroxetine"
"430","p-cresol sulfate","Metabolite 431","KIRC p-cresol sulfate :,BRCA:p-cresol sulfate,BRCATang:p-cresol sulfate,LGG:p-cresol sulfate,OV:p-cresol sulfate,PAADHussain1:p-cresol sulfate,PAADHussain2:p-cresol sulfate,PRADLODA:p-cresol sulfate","p-cresol sulfate"
"431","pelargonate (9:0)","Metabolite 432","KIRC pelargonate (9:0) :,BRCATang:pelargonate (9:0),LGG:pelargonate (9:0),OV:pelargonate (9:0),PAADHussain1:pelargonate (9:0),PAADHussain2:pelargonate (9:0)","pelargonate (9:0)"
"432","penicillin g","Metabolite 433","KIRC penicillin g :,PAADHussain1:penicillin g,PRADLODA:penicillin g","penicillin g"
"433","pentadecanoate (15:0)","Metabolite 434","KIRC pentadecanoate (15:0) :,BRCATang:pentadecanoate (15:0),LGG:pentadecanoate (15:0),OV:pentadecanoate (15:0),PAADHussain1:pentadecanoate (15:0)","pentadecanoate (15:0)"
"434","phenol red","Metabolite 435","KIRC phenol red :,BRCA:phenol red,PAADHussain1:phenol red","phenol red"
"435","phenol sulfate","Metabolite 436","KIRC phenol sulfate :,BRCA:phenol sulfate,BRCATang:phenol sulfate,LGG:phenol sulfate,OV:phenol sulfate,PAADHussain1:phenol sulfate,PAADHussain2:phenol sulfate,PRADLODA:phenol sulfate","phenol sulfate"
"436","phenylacetylglutamine","Metabolite 437","KIRC phenylacetylglutamine :,BRCA:phenylacetylglutamine,BRCATang:phenylacetylglutamine,LGG:phenylacetylglutamine,OV:phenylacetylglutamine,PAADHussain1:phenylacetylglutamine,PAADHussain2:phenylacetylglutamine,PRADLODA:phenylacetylglutamine","phenylacetylglutamine"
"437","phenylalanine","Metabolite 438","KIRC phenylalanine :,BLCA:phenylalanine,BRCA:phenylalanine,BRCATang:phenylalanine,LGG:phenylalanine,OV:phenylalanine,PAAD:phenylalanine,PAADHussain1:phenylalanine,PAADHussain2:phenylalanine,PRAD:phenylalanine,PRADLODA:phenylalanine","phenylalanine"
"438","phenylalanylalanine","Metabolite 439","KIRC phenylalanylalanine :","phenylalanylalanine"
"439","phenylalanylarginine","Metabolite 440","KIRC phenylalanylarginine :","phenylalanylarginine"
"440","phenylalanylaspartate","Metabolite 441","KIRC phenylalanylaspartate :","phenylalanylaspartate"
"441","phenylalanylglutamate","Metabolite 442","KIRC phenylalanylglutamate :","phenylalanylglutamate"
"442","phenylalanylglycine","Metabolite 443","KIRC phenylalanylglycine :","phenylalanylglycine"
"443","phenylalanylleucine","Metabolite 444","KIRC phenylalanylleucine :","phenylalanylleucine"
"444","phenylalanylmethionine","Metabolite 445","KIRC phenylalanylmethionine :","phenylalanylmethionine"
"445","phenylalanylphenylalanine","Metabolite 446","KIRC phenylalanylphenylalanine :,PAADHussain2:phenylalanylphenylalanine","phenylalanylphenylalanine"
"446","phenylalanylproline","Metabolite 447","KIRC phenylalanylproline :","phenylalanylproline"
"447","phenylalanylserine","Metabolite 448","KIRC phenylalanylserine :,BRCATang:phenylalanylserine,PAADHussain2:phenylalanylserine","phenylalanylserine"
"448","phenylalanyltryptophan","Metabolite 449","KIRC phenylalanyltryptophan :","phenylalanyltryptophan"
"449","phenylalanyltyrosine","Metabolite 450","KIRC phenylalanyltyrosine :","phenylalanyltyrosine"
"450","phenylalanylvaline","Metabolite 451","KIRC phenylalanylvaline :","phenylalanylvaline"
"451","phosphate","Metabolite 452","KIRC phosphate :,BRCA:phosphate,BRCATang:phosphate,LGG:phosphate,OV:phosphate,PAADHussain1:phosphate,PAADHussain2:phosphate,PRADLODA:phosphate","phosphate"
"452","phosphoenolpyruvate (pep)","Metabolite 453","KIRC phosphoenolpyruvate (pep) :,BRCA:phosphoenolpyruvate (pep),LGG:phosphoenolpyruvate (pep),OV:phosphoenolpyruvate (pep)","phosphoenolpyruvate (pep)"
"453","phosphoethanolamine","Metabolite 454","KIRC phosphoethanolamine :,BRCA:phosphoethanolamine,BRCATang:phosphoethanolamine,OV:phosphoethanolamine,PAADHussain1:phosphoethanolamine,PAADHussain2:phosphoethanolamine,PRAD:phosphoethanolamine,PRADLODA:phosphoethanolamine","phosphoethanolamine"
"454","phytosphingosine","Metabolite 455","KIRC phytosphingosine :,BRCA:phytosphingosine,BRCATang:phytosphingosine","phytosphingosine"
"455","pipecolate","Metabolite 456","KIRC pipecolate :,BRCA:pipecolate,BRCATang:pipecolate,LGG:pipecolate,OV:pipecolate,PAADHussain1:pipecolate,PAADHussain2:pipecolate,PRAD:pipecolate,PRADLODA:pipecolate","pipecolate"
"456","piperine","Metabolite 457","KIRC piperine :,BRCATang:piperine,PRADLODA:piperine","piperine"
"457","pivaloylcarnitine","Metabolite 458","KIRC pivaloylcarnitine :","pivaloylcarnitine"
"458","pregnanediol-3-glucuronide","Metabolite 459","KIRC pregnanediol-3-glucuronide :,BRCATang:pregnanediol-3-glucuronide","pregnanediol-3-glucuronide"
"459","pregnen-diol disulfate*","Metabolite 460","KIRC pregnen-diol disulfate* :,BRCA:pregnen-diol disulfate*,OV:pregnen-diol disulfate*,PAADHussain1:pregnen-diol disulfate*,PAADHussain2:pregnen-diol disulfate*","pregnen-diol disulfate*"
"460","pro-hydroxy-pro","Metabolite 461","KIRC pro-hydroxy-pro :,BRCATang:pro-hydroxy-pro,OV:pro-hydroxy-pro,PAADHussain1:pro-hydroxy-pro,PAADHussain2:pro-hydroxy-pro","pro-hydroxy-pro"
"461","proline","Metabolite 462","KIRC proline :,BLCA:proline,BRCA:proline,BRCATang:proline,LGG:proline,OV:proline,PAAD:proline,PAADHussain1:proline,PAADHussain2:proline,PRAD:proline,PRADLODA:proline","proline"
"462","prolylglycine","Metabolite 463","KIRC prolylglycine :,PAADHussain2:prolylglycine","prolylglycine"
"463","prolylmethionine","Metabolite 464","KIRC prolylmethionine :","prolylmethionine"
"464","propionylcarnitine","Metabolite 465","KIRC propionylcarnitine :,BRCA:propionylcarnitine,BRCATang:propionylcarnitine,OV:propionylcarnitine,PAADHussain1:propionylcarnitine,PAADHussain2:propionylcarnitine,PRADLODA:propionylcarnitine","propionylcarnitine"
"465","prostaglandin a2","Metabolite 466","KIRC prostaglandin a2 :,PAADHussain2:prostaglandin a2","prostaglandin a2"
"466","prostaglandin e2","Metabolite 467","KIRC prostaglandin e2 :,PAADHussain1:prostaglandin e2,PAADHussain2:prostaglandin e2","prostaglandin e2"
"467","pseudouridine","Metabolite 468","KIRC pseudouridine :,BRCA:pseudouridine,BRCATang:pseudouridine,LGG:pseudouridine,OV:pseudouridine,PAADHussain1:pseudouridine,PAADHussain2:pseudouridine,PRADLODA:pseudouridine","pseudouridine"
"468","putrescine","Metabolite 469","KIRC putrescine :,BRCA:putrescine,BRCATang:putrescine,LGG:putrescine,OV:putrescine,PAADHussain1:putrescine,PAADHussain2:putrescine,PRAD:putrescine,PRADLODA:putrescine","putrescine"
"469","pyridoxal","Metabolite 470","KIRC pyridoxal :,PAADHussain1:pyridoxal","pyridoxal"
"470","pyridoxate","Metabolite 471","KIRC pyridoxate :,BRCA:pyridoxate,BRCATang:pyridoxate,OV:pyridoxate,PAADHussain1:pyridoxate,PRADLODA:pyridoxate","pyridoxate"
"471","pyroglutamine*","Metabolite 472","KIRC pyroglutamine* :,BRCA:pyroglutamine*,BRCATang:pyroglutamine*,LGG:pyroglutamine*,OV:pyroglutamine*,PAADHussain1:pyroglutamine*,PAADHussain2:pyroglutamine*,PRADLODA:pyroglutamine*","pyroglutamine*"
"472","pyrophosphate (ppi)","Metabolite 473","KIRC pyrophosphate (ppi) :,BRCA:pyrophosphate (ppi),BRCATang:pyrophosphate (ppi),LGG:pyrophosphate (ppi),OV:pyrophosphate (ppi),PRAD:pyrophosphate (ppi)","pyrophosphate (ppi)"
"473","quebrachitol","Metabolite 474","KIRC quebrachitol :,BRCATang:quebrachitol","quebrachitol"
"474","quinate","Metabolite 475","KIRC quinate :,OV:quinate,PRADLODA:quinate","quinate"
"475","quinidine","Metabolite 476","KIRC quinidine :","quinidine"
"476","quinolinate","Metabolite 477","KIRC quinolinate :,BRCA:quinolinate,OV:quinolinate,PRAD:quinolinate,PRADLODA:quinolinate","quinolinate"
"477","ranitidine","Metabolite 478","KIRC ranitidine :,BRCATang:ranitidine,LGG:ranitidine,PAADHussain1:ranitidine","ranitidine"
"478","ribitol","Metabolite 479","KIRC ribitol :,BRCA:ribitol,BRCATang:ribitol,LGG:ribitol,OV:ribitol,PAADHussain2:ribitol,PRADLODA:ribitol","ribitol"
"479","riboflavin (vitamin b2)","Metabolite 480","KIRC riboflavin (vitamin b2) :,BRCA:riboflavin (vitamin b2),OV:riboflavin (vitamin b2),PAADHussain1:riboflavin (vitamin b2),PAADHussain2:riboflavin (vitamin b2),PRAD:riboflavin (vitamin b2),PRADLODA:riboflavin (vitamin b2)","riboflavin (vitamin b2)"
