"","X","ID","Source","FinalName"
"333","HMDB03406","Metabolite 490","KIRC serine :,BLCA:serine,BRCA:serine,BRCATang:serine,LGG:serine,OV:serine,PAAD:serine,PAADHussain1:serine,PAADHussain2:serine,PRAD:serine,PRADLODA:serine","serine"
"334","HMDB00187","Metabolite 490","KIRC serine :,BLCA:serine,BRCA:serine,BRCATang:serine,LGG:serine,OV:serine,PAAD:serine,PAADHussain1:serine,PAADHussain2:serine,PRAD:serine,PRADLODA:serine","serine"
"335","HMDB02108","Metabolite 495","KIRC s-methylcysteine :,BRCATang:s-methylcysteine,LGG:s-methylcysteine,PAAD:methylcysteine,PAADHussain2:s-methylcysteine","s-methylcysteine"
"336","HMDB00247","Metabolite 496","KIRC sorbitol :,BRCA:sorbitol,BRCATang:sorbitol,LGG:sorbitol,OV:sorbitol,PAADHussain2:sorbitol,PRAD:sorbitol,PRADLODA:sorbitol","sorbitol"
"337","HMDB05831","Metabolite 497","KIRC sorbitol 6-phosphate :","sorbitol 6-phosphate"
"338","HMDB01257","Metabolite 498","KIRC spermidine :,BLCA:spermidine,BRCA:spermidine,BRCATang:spermidine,LGG:spermidine,OV:spermidine,PAADHussain1:spermidine,PAADHussain2:spermidine,PRAD:spermidine,PRADLODA:spermidine","spermidine"
"339","HMDB01256","Metabolite 499","KIRC spermine :,BLCA:spermine,BRCA:spermine,OV:spermine,PAADHussain1:spermine,PAADHussain2:spermine,PRAD:spermine,PRADLODA:spermine","spermine"
"340","HMDB00269","Metabolite 500","KIRC sphinganine :,BRCA:sphinganine,BRCATang:sphinganine,LGG:sphinganine,OV:sphinganine,PAADHussain1:sphinganine,PAADHussain2:sphinganine","sphinganine"
"341","HMDB00252","Metabolite 501","KIRC sphingosine :,BRCA:sphingosine,BRCATang:sphingosine,LGG:sphingosine,OV:sphingosine,PAADHussain1:sphingosine,PAADHussain2:sphingosine,PRADLODA:sphingosine","sphingosine"
"342","HMDB00256","Metabolite 502","KIRC squalene :,BRCA:squalene,OV:squalene,PAADHussain1:squalene,PAADHussain2:squalene","squalene"
"343","HMDB04827","Metabolite 503","KIRC stachydrine :,BRCA:stachydrine,BRCATang:stachydrine,LGG:stachydrine,OV:stachydrine,PAADHussain1:stachydrine,PAADHussain2:stachydrine","stachydrine"
"344","HMDB00827","Metabolite 504","KIRC stearate (18:0) :,BRCA:stearate (18:0),BRCATang:stearate (18:0),LGG:stearate (18:0),OV:stearate (18:0),PAADHussain1:stearate (18:0),PAADHussain2:stearate (18:0),PRADLODA:stearate (18:0)","stearate (18:0)"
"345","HMDB06547","Metabolite 505","KIRC stearidonate (18:4n3) :,BRCA:stearidonate (18:4n3),BRCATang:stearidonate (18:4n3),PAADHussain1:stearidonate (18:4n3)","stearidonate (18:4n3)"
"346","HMDB00848","Metabolite 506","KIRC stearoylcarnitine :,BRCA:stearoylcarnitine,BRCATang:stearoylcarnitine,LGG:stearoylcarnitine (c18),OV:stearoylcarnitine,PAADHussain1:stearoylcarnitine,PAADHussain2:stearoylcarnitine,PRADLODA:stearoylcarnitine","stearoylcarnitine"
"347","HMDB00254","Metabolite 508","KIRC succinate :,BRCA:succinate,BRCATang:succinate,LGG:succinate,OV:succinate,PAAD:succinate,PAADHussain1:succinate,PAADHussain2:succinate,PRAD:succinate,PRADLODA:succinate","succinate"
"348","HMDB00956","Metabolite 510","KIRC tartarate :,PRAD:tartarate","tartarate"
"349","HMDB00251","Metabolite 511","KIRC taurine :,BLCA:taurine,BRCA:taurine,BRCATang:taurine,LGG:taurine,OV:taurine,PAAD:taurine,PAADHussain1:taurine,PAADHussain2:taurine,PRAD:taurine,PRADLODA:taurine","taurine"
"350","HMDB00234","Metabolite 512","KIRC testosterone :","testosterone"
"351","HMDB02825","Metabolite 513","KIRC theobromine :,BRCATang:theobromine,PRADLODA:theobromine","theobromine"
"352","HMDB04136","Metabolite 514","KIRC threitol :,OV:threitol,PAADHussain2:threitol","threitol"
"353","HMDB00943","Metabolite 515","KIRC threonate :,BRCA:threonate,BRCATang:threonate,OV:threonate","threonate"
"354","HMDB00167","Metabolite 516","KIRC threonine :,BLCA:threonine,BRCA:allo-threonine,BRCA:threonine,BRCATang:threonine,LGG:threonine,OV:threonine,PAAD:threonine,PAADHussain1:threonine,PAADHussain2:threonine,PRAD:threonine,PRADLODA:threonine","threonine"
"355","HMDB00273","Metabolite 522","KIRC thymidine :,PAADHussain1:thymidine","thymidine"
"356","HMDB00262","Metabolite 523","KIRC thymine :,BLCA:thymine,BRCA:thymine,BRCATang:thymine,LGG:thymine,OV:thymine,PAAD:thymine,PAADHussain1:thymine,PAADHussain2:thymine,PRAD:thymine","thymine"
"357","HMDB00725","Metabolite 524","KIRC trans-4-hydroxyproline :,BRCA:trans-4-hydroxyproline,LGG:hydroxyproline,OV:trans-4-hydroxyproline,PAAD:hydroxyproline,PAADHussain1:trans-4-hydroxyproline,PAADHussain2:trans-4-hydroxyproline,PRAD:hydroxyproline,PRADLODA:trans-4-hydroxyproline","trans-4-hydroxyproline"
"358","HMDB00301","Metabolite 525","KIRC trans-urocanate :","trans-urocanate"
"359","HMDB00875","Metabolite 527","KIRC trigonelline (n'-methylnicotinate) :","trigonelline (n'-methylnicotinate)"
"360","HMDB00929","Metabolite 528","KIRC tryptophan :,BLCA:tryptophan,BRCA:tryptophan,BRCATang:tryptophan,LGG:tryptophan,OV:tryptophan,PAAD:tryptophan,PAADHussain1:tryptophan,PAADHussain2:tryptophan,PRAD:tryptophan,PRADLODA:tryptophan","tryptophan"
"361","HMDB00158","Metabolite 533","KIRC tyrosine :,BLCA:tyrosine,BRCA:tyrosine,BRCATang:tyrosine,LGG:tyrosine,OV:tyrosine,PAAD:tyrosine,PAADHussain1:tyrosine,PAADHussain2:tyrosine,PRAD:tyrosine,PRADLODA:tyrosine","tyrosine"
"362","HMDB00888","Metabolite 543","KIRC undecanedioate :,BRCATang:undecanedioate,OV:undecanedioate,PAADHussain1:undecanedioate,PAADHussain2:undecanedioate","undecanedioate"
"363","HMDB00300","Metabolite 544","KIRC uracil :,BLCA:uracil,BRCA:uracil,BRCATang:uracil,LGG:uracil,OV:uracil,PAAD:uracil,PAADHussain1:uracil,PAADHussain2:uracil,PRAD:uracil,PRADLODA:uracil","uracil"
"364","HMDB00289","Metabolite 545","KIRC urate :,BRCA:urate,BRCATang:urate,LGG:urate,OV:urate,PAAD:uric acid,PAADHussain1:urate,PAADHussain2:urate,PRAD:urate,PRADLODA:urate","urate"
"365","HMDB00294","Metabolite 546","KIRC urea :,BRCA:urea,BRCATang:urea,LGG:urea,OV:urea,PAAD:urea,PAADHussain1:urea,PAADHussain2:urea,PRAD:urea,PRADLODA:urea","urea"
"366","HMDB00296","Metabolite 547","KIRC uridine :,BRCA:uridine,BRCATang:uridine,LGG:uridine,OV:uridine,PAAD:uridine,PAADHussain1:uridine,PAADHussain2:uridine,PRAD:uridine,PRADLODA:uridine","uridine"
"367","HMDB13128","Metabolite 549","KIRC valerylcarnitine :,BRCATang:valerylcarnitine,LGG:valerylcarnitine (c5),OV:valerylcarnitine,PAADHussain1:valerylcarnitine,PAADHussain2:valerylcarnitine,PRADLODA:valerylcarnitine","valerylcarnitine"
"368","HMDB00883","Metabolite 550","KIRC valine :,BLCA:valine,BRCA:valine,BRCATang:valine,LGG:valine,OV:valine,PAAD:valine,PAADHussain1:valine,PAADHussain2:valine,PRAD:valine,PRADLODA:valine","valine"
"369","HMDB00291","Metabolite 568","KIRC vanillylmandelate (vma) :,OV:vanillylmandelate (vma)","vanillylmandelate (vma)"
"370","HMDB05016","Metabolite 569","KIRC venlafaxine :,PAADHussain1:venlafaxine","venlafaxine"
"371","HMDB00292","Metabolite 571","KIRC xanthine :,BLCA:xanthine,BRCA:xanthine,BRCATang:xanthine,LGG:xanthine,OV:xanthine,PAAD:xanthine,PAADHussain1:xanthine,PAADHussain2:xanthine,PRAD:xanthine,PRADLODA:xanthine","xanthine"
"372","HMDB00299","Metabolite 572","KIRC xanthosine :,BRCA:xanthosine,BRCATang:xanthosine,OV:xanthosine,PAAD:xanthosine,PAADHussain1:xanthosine,PAADHussain2:xanthosine,PRAD:xanthosine,PRADLODA:xanthosine","xanthosine"
"373","HMDB00568","Metabolite 573","KIRC xylitol :,BRCA:xylitol,BRCATang:xylitol,LGG:xylitol,OV:xylitol,PAADHussain2:arabitol,PAADHussain2:ribitol,PAADHussain2:xylitol,PRAD:xylitol,PRADLODA:xylitol","xylitol"
"374","HMDB02917","Metabolite 573","KIRC xylitol :,BRCATang:xylitol,OV:xylitol","xylitol"
"375","HMDB00098","Metabolite 575","KIRC xylose :,PAADHussain2:xylose","xylose"
"376","HMDB00654","Metabolite 576","KIRC xylulose :,BRCATang:xylulose,LGG:xylulose,OV:xylulose,PAADHussain2:xylulose,PRADLODA:xylulose","xylulose"
"377","HMDB01644","Metabolite 576","KIRC xylulose :,BRCATang:xylulose,OV:xylulose","xylulose"
"378","HMDB00699","Metabolite 614","BRCA 1-methylnicotinamide :,PAAD:methylnicotinamide","1-methylnicotinamide"
"379","HMDB02166","Metabolite 81","BRCA 3-aminoisobutyrate :","3-aminoisobutyrate"
"380","HMDB00019","Metabolite 619","BRCA 3-methyl-2-oxobutyrate :,PAADHussain1:3-methyl-2-oxobutyrate","3-methyl-2-oxobutyrate"
"381","HMDB00001","Metabolite 91","BRCA 3-methylhistidine :,PRAD:3-methylhistidine (1-methylhistidine)","3-methylhistidine"
"382","HMDB00764","Metabolite 620","BRCA 3-phenylpropionate (hydrocinnamate) :","3-phenylpropionate (hydrocinnamate)"
"383","HMDB00707","Metabolite 621","BRCA 4-hydroxyphenylpyruvate :,BRCATang:4-hydroxyphenylpyruvate,OV:4-hydroxyphenylpyruvate,PAADHussain1:4-hydroxyphenylpyruvate,PAADHussain2:4-hydroxyphenylpyruvate","4-hydroxyphenylpyruvate"
"384","HMDB04982","Metabolite 622","BRCA 4-octenedioate :","4-octenedioate"
"385","HMDB01178","Metabolite 624","BRCA adenosine 5'diphosphoribose :,PAADHussain2:adenosine 5'diphosphoribose,PRADLODA:adenosine 5'diphosphoribose","adenosine 5'diphosphoribose"
"386","HMDB00208","Metabolite 627","BRCA alpha-ketoglutarate :,OV:alpha-ketoglutarate,PAAD:a-ketoglutarate,PAADHussain1:alpha-ketoglutarate,PRAD:a-ketoglutarate,PRADLODA:alpha-ketoglutarate","alpha-ketoglutarate"
"387","HMDB03416","Metabolite 152","BRCA arginine :","arginine"
"388","HMDB00944","Metabolite 630","BRCA behenate (22:0) :,OV:behenate (22:0)","behenate (22:0)"
"389","HMDB02013","Metabolite 176","BRCA butyrylcarnitine :,PAADHussain1:butyrylcarnitine,PRADLODA:butyrylcarnitine","butyrylcarnitine"
"390","HMDB00062","Metabolite 180","BRCA carnitine :,PAADHussain1:carnitine,PRADLODA:carnitine","carnitine"
"391","HMDB05047","Metabolite 631","BRCA conjugated linoleate (18:2n7; 9z,11e) :","conjugated linoleate (18:2n7; 9z,11e)"
"392","HMDB03797","Metabolite 631","BRCA conjugated linoleate (18:2n7; 9z,11e) :","conjugated linoleate (18:2n7; 9z,11e)"
"393","HMDB05048","Metabolite 631","BRCA conjugated linoleate (18:2n7; 9z,11e) :","conjugated linoleate (18:2n7; 9z,11e)"
"394","HMDB00099","Metabolite 632","BRCA cystathionine :,BRCATang:cystathionine,LGG:cystathionine,PAAD:cystathionine,PRAD:cystathionine","cystathionine"
"395","HMDB01032","Metabolite 633","BRCA dehydroisoandrosterone sulfate (dhea-s) :,PRADLODA:dehydroisoandrosterone sulfate (dhea-s)","dehydroisoandrosterone sulfate (dhea-s)"
"396","HMDB00121","Metabolite 637","BRCA folate :","folate"
"397","HMDB00631","Metabolite 643","BRCA glycodeoxycholate :,PAADHussain1:glycodeoxycholate,PAADHussain2:glycodeoxycholate","glycodeoxycholate"
"398","HMDB03178","Metabolite 286","BRCA heme* :,BRCATang:heme*,OV:heme*,PAADHussain1:heme*,PRADLODA:heme*","heme*"
"399","HMDB00745","Metabolite 644","BRCA homocarnosine :,LGG:homocarnosine,PRADLODA:homocarnosine","homocarnosine"
"400","HMDB01925","Metabolite 646","BRCA ibuprofen :","ibuprofen"
"401","HMDB02985","Metabolite 307","BRCA inositol 1-phosphate (i1p) :,PRADLODA:inositol 1-phosphate (i1p)","inositol 1-phosphate (i1p)"
"402","HMDB00736","Metabolite 310","BRCA isobutyrylcarnitine :,PAADHussain1:isobutyrylcarnitine,PRADLODA:isobutyrylcarnitine","isobutyrylcarnitine"
"403","HMDB00691","Metabolite 648","BRCA malonate (propanedioate) :","malonate (propanedioate)"
"404","HMDB00765","Metabolite 649","BRCA mannitol :,BRCATang:mannitol,LGG:mannitol,OV:mannitol,PAADHussain1:mannitol,PAADHussain2:mannitol,PRADLODA:mannitol","mannitol"
"405","HMDB02005","Metabolite 650","BRCA methionine sulfoxide :,PAADHussain1:methionine sulfoxide,PAADHussain2:methionine sulfoxide","methionine sulfoxide"
"406","HMDB00835","Metabolite 652","BRCA n-acetylmannosamine :","n-acetylmannosamine"
"407","HMDB01015","Metabolite 654","BRCA n-formylmethionine :","n-formylmethionine"
"408","HMDB00821","Metabolite 655","BRCA phenylacetylglycine :,PAADHussain1:phenylacetylglycine,PRADLODA:phenylacetylglycine","phenylacetylglycine"
"409","HMDB00779","Metabolite 656","BRCA phenyllactate (pla) :,BRCATang:phenyllactate (pla),OV:phenyllactate (pla),PAADHussain1:phenyllactate (pla)","phenyllactate (pla)"
"410","HMDB00748","Metabolite 656","BRCA phenyllactate (pla) :,BRCATang:phenyllactate (pla),OV:phenyllactate (pla),PAADHussain1:phenyllactate (pla)","phenyllactate (pla)"
"411","HMDB00205","Metabolite 657","BRCA phenylpyruvate :,BRCATang:phenylpyruvate,OV:phenylpyruvate","phenylpyruvate"
"412","HMDB02075","Metabolite 659","BRCA pyridoxine (vitamin b6) :","pyridoxine (vitamin b6)"
"413","HMDB00239","Metabolite 659","BRCA pyridoxine (vitamin b6) :","pyridoxine (vitamin b6)"
"414","HMDB00243","Metabolite 661","BRCA pyruvate :,LGG:pyruvate,OV:pyruvate,PAAD:pyruvate,PAADHussain1:pyruvate,PRADLODA:pyruvate","pyruvate"
"415","HMDB01185","Metabolite 485","BRCA s-adenosylmethionine (sam) :,PRAD:s-adenosylmethionine (sam)","s-adenosylmethionine (sam)"
"416","HMDB00792","Metabolite 662","BRCA sebacate (decanedioate) :,BRCATang:sebacate (decanedioate),PAADHussain1:sebacate (decanedioate),PAADHussain2:sebacate (decanedioate),PRADLODA:sebacate (decanedioate)","sebacate (decanedioate)"
"417","HMDB01348","Metabolite 663","BRCA stearoyl sphingomyelin :,LGG:sphingomyelin,PAADHussain1:stearoyl sphingomyelin,PAADHussain2:stearoyl sphingomyelin,PRADLODA:stearoyl sphingomyelin","stearoyl sphingomyelin"
"418","HMDB00953","Metabolite 664","BRCA suberylglycine :","suberylglycine"
"419","HMDB00951","Metabolite 665","BRCA taurochenodeoxycholate :,OV:taurochenodeoxycholate,PAADHussain1:taurochenodeoxycholate,PAADHussain2:taurochenodeoxycholate","taurochenodeoxycholate"
"420","HMDB00036","Metabolite 666","BRCA taurocholate :,PAADHussain1:taurocholate,PAADHussain2:taurocholate","taurocholate"
"421","HMDB02580","Metabolite 667","BRCA taurolithocholate 3-sulfate :","taurolithocholate 3-sulfate"
"422","HMDB01878","Metabolite 668","BRCA thymol sulfate :","thymol sulfate"
"423","HMDB00935","Metabolite 669","BRCA udp-glucuronate :,BRCATang:udp-glucuronate,PAAD:udp-d-glucuronate,PAADHussain2:udp-glucuronate","udp-glucuronate"
"424","HMDB00946","Metabolite 670","BRCA ursodeoxycholate :","ursodeoxycholate"
"425","HMDB01341","Metabolite 682","BRCATang adenosine 5'-diphosphate (adp) :,PAAD:adp,PRADLODA:adenosine 5'-diphosphate (adp)","adenosine 5'-diphosphate (adp)"
"426","HMDB00033","Metabolite 685","BRCATang carnosine :,PRADLODA:carnosine","carnosine"
"427","HMDB01423","Metabolite 687","BRCATang coenzyme a :,PRADLODA:coenzyme a","coenzyme a"
"428","HMDB00626","Metabolite 691","BRCATang deoxycholate :,PRADLODA:deoxycholate","deoxycholate"
"429","HMDB02366","Metabolite 714","BRCATang tiglyl carnitine :,LGG:tiglyl carnitine (c5),PAADHussain1:tiglyl carnitine,PRADLODA:tiglyl carnitine","tiglyl carnitine"
"430","HMDB06213","Metabolite 1","LGG 1,2-propanediol :,PAADHussain2:1,2-propanediol","1,2-propanediol"
"431","HMDB00272","Metabolite 734","LGG 3-phosphoserine :","3-phosphoserine"
"432","HMDB03681","Metabolite 677","LGG 4-acetamidobutanoate :,PAADHussain1:4-acetamidobutanoate","4-acetamidobutanoate"
"433","HMDB01494","Metabolite 735","LGG acetylphosphate :","acetylphosphate"
"434","HMDB00646","Metabolite 736","LGG arabinose :","arabinose"
"435","HMDB00754","Metabolite 684","LGG beta-hydroxyisovalerate :,PRADLODA:beta-hydroxyisovalerate","beta-hydroxyisovalerate"
"436","HMDB01252","Metabolite 737","LGG betaine aldehyde :","betaine aldehyde"
"437","HMDB00996","Metabolite 740","LGG cysteine sulfinic acid :","cysteine sulfinic acid"
"438","HMDB01264","Metabolite 742","LGG dehydroascorbate :","dehydroascorbate"
"439","HMDB01473","Metabolite 743","LGG dihydroxyacetone phosphate (dhap) :,PAAD:dihydroxyacetone phosphate","dihydroxyacetone phosphate (dhap)"
"440","HMDB01120","Metabolite 744","LGG dimethylallyl pyrophosphate (dmapp) :","dimethylallyl pyrophosphate (dmapp)"
"441","HMDB00648","Metabolite 747","LGG galactosylsphingosine :","galactosylsphingosine"
"442","HMDB00666","Metabolite 695","LGG heptanoate (7:0) :,PAADHussain1:heptanoate (7:0),PAADHussain2:heptanoate (7:0)","heptanoate (7:0)"
"443","HMDB00720","Metabolite 751","LGG levulinate (4-oxovalerate) :","levulinate (4-oxovalerate)"
"444","HMDB10378","Metabolite 701","LGG mead acid (20:3n9) :","mead acid (20:3n9)"
"445","HMDB01138","Metabolite 753","LGG n-acetylglutamate :","n-acetylglutamate"
"446","HMDB00618","Metabolite 757","LGG ribose 5-phosphate :,PAADHussain1:ribose 5-phosphate,PAADHussain2:ribose 5-phosphate","ribose 5-phosphate"
"447","HMDB01548","Metabolite 757","LGG ribose 5-phosphate :,PAADHussain1:ribose 5-phosphate,PAADHussain2:ribose 5-phosphate","ribose 5-phosphate"
"448","HMDB00258","Metabolite 759","LGG sucrose :","sucrose"
"449","HMDB00947","Metabolite 762","LGG undecanoate (11:0) :,PAADHussain1:undecanoate (11:0),PAADHussain2:undecanoate (11:0)","undecanoate (11:0)"
"450","HMDB00991","Metabolite 782","PAAD 2-aminooctanoic acid :","2-aminooctanoic acid"
"451","HMDB06557","Metabolite 786","PAAD adp-d-glucose :","adp-d-glucose"
"452","HMDB01123","Metabolite 788","PAAD anthranilate :","anthranilate"
"453","HMDB00538","Metabolite 789","PAAD atp :,PRADLODA:adenosine 5'-triphosphate (atp)","atp"
"454","HMDB01546","Metabolite 790","PAAD cdp :","cdp"
"455","HMDB01564","Metabolite 791","PAAD cdp-ethanolamine :","cdp-ethanolamine"
"456","HMDB00653","Metabolite 792","PAAD cholesteryl sulfate :","cholesteryl sulfate"
"457","HMDB01511","Metabolite 793","PAAD creatine phosphate :","creatine phosphate"
"458","HMDB00058","Metabolite 794","PAAD cyclic-amp :","cyclic-amp"
"459","HMDB01127","Metabolite 796","PAAD d-glucono-delta-lactone-6-phosphate :","d-glucono-delta-lactone-6-phosphate"
"460","HMDB01440","Metabolite 802","PAAD dgtp :","dgtp"
"461","HMDB01227","Metabolite 803","PAAD dtmp :","dtmp"
"462","HMDB01201","Metabolite 805","PAAD gdp :","gdp"
"463","HMDB01397","Metabolite 806","PAAD gmp :,PRADLODA:guanosine 5'- monophosphate (gmp)","gmp"
"464","HMDB00175","Metabolite 808","PAAD imp :","imp"
"465","HMDB00738","Metabolite 809","PAAD indole :","indole"
"466","HMDB00193","Metabolite 810","PAAD isocitrate :,PRADLODA:isocitrate","isocitrate"
"467","HMDB01874","Metabolite 810","PAAD isocitrate :,PRADLODA:isocitrate","isocitrate"
"468","HMDB00217","Metabolite 813","PAAD nadp+ :","nadp+"
"469","HMDB00295","Metabolite 816","PAAD udp :,PRADLODA:uridine 5'-diphosphate (udp)","udp"
"470","HMDB00290","Metabolite 818","PAAD udp-n-acetyl-glucosamine :,PRADLODA:udp-n-acetylglucosamine","udp-n-acetyl-glucosamine"
"471","HMDB00288","Metabolite 819","PAAD ump :,PRADLODA:uridine 5'-monophosphate (ump)","ump"
"472","HMDB00285","Metabolite 820","PAAD utp :","utp"
"473","HMDB07098","Metabolite 763","PAADHussain1 1,2-dipalmitoylglycerol :","1,2-dipalmitoylglycerol"
"474","HMDB11561","Metabolite 822","PAADHussain1 1-myristoylglycerol (1-monomyristin) :,PAADHussain2:1-myristoylglycerol (1-monomyristin)","1-myristoylglycerol (1-monomyristin)"
"475","HMDB00014","Metabolite 825","PAADHussain1 2'-deoxycytidine :","2'-deoxycytidine"
"476","HMDB01202","Metabolite 826","PAADHussain1 2'-deoxycytidine 5'-monophosphate :","2'-deoxycytidine 5'-monophosphate"
"477","HMDB00529","Metabolite 765","PAADHussain1 5-dodecenoate (12:1n7) :","5-dodecenoate (12:1n7)"
"478","HMDB00763","Metabolite 830","PAADHussain1 5-hydroxyindoleacetate :,PRADLODA:5-hydroxyindoleacetate","5-hydroxyindoleacetate"
"479","HMDB04704","Metabolite 831","PAADHussain1 9,10-hydroxyoctadec-12(z)-enoic acid :,PAADHussain2:9,10-hydroxyoctadec-12(z)-enoic acid","9,10-hydroxyoctadec-12(z)-enoic acid"
"480","HMDB00518","Metabolite 833","PAADHussain1 chenodeoxycholate :","chenodeoxycholate"
"481","HMDB00651","Metabolite 834","PAADHussain1 decanoylcarnitine :,PAADHussain2:decanoylcarnitine","decanoylcarnitine"
"482","HMDB04231","Metabolite 835","PAADHussain1 dexpanthenol :,PAADHussain2:dexpanthenol","dexpanthenol"
"483","HMDB00637","Metabolite 641","PAADHussain1 glycochenodeoxycholate :,PAADHussain2:glycochenodeoxycholate","glycochenodeoxycholate"
"484","HMDB00138","Metabolite 642","PAADHussain1 glycocholate :,PAADHussain2:glycocholate","glycocholate"
"485","HMDB00708","Metabolite 837","PAADHussain1 glycoursodeoxycholate :,PAADHussain2:glycoursodeoxycholate","glycoursodeoxycholate"
"486","HMDB00672","Metabolite 838","PAADHussain1 hexadecanedioate :,PAADHussain2:hexadecanedioate","hexadecanedioate"
"487","HMDB00715","Metabolite 842","PAADHussain1 kynurenate :","kynurenate"
"488","HMDB01186","Metabolite 845","PAADHussain1 n(1)-acetylspermine :","n(1)-acetylspermine"
"489","HMDB00772","Metabolite 704","PAADHussain1 nonadecanoate (19:0) :,PAADHussain2:nonadecanoate (19:0),PRADLODA:nonadecanoate (19:0)","nonadecanoate (19:0)"
"490","HMDB00791","Metabolite 419","PAADHussain1 octanoylcarnitine :","octanoylcarnitine"
"491","HMDB03213","Metabolite 849","PAADHussain1 raffinose :","raffinose"
"492","HMDB00896","Metabolite 851","PAADHussain1 taurodeoxycholate :,PAADHussain2:taurodeoxycholate","taurodeoxycholate"
"493","HMDB00874","Metabolite 852","PAADHussain1 tauroursodeoxycholate :","tauroursodeoxycholate"
"494","HMDB00872","Metabolite 853","PAADHussain1 tetradecanedioate :,PAADHussain2:tetradecanedioate","tetradecanedioate"
"495","HMDB00898","Metabolite 856","PAADHussain2 1-methylhistamine :","1-methylhistamine"
"496","HMDB00711","Metabolite 859","PAADHussain2 8-hydroxyoctanoate :","8-hydroxyoctanoate"
"497","HMDB01008","Metabolite 767","PAADHussain2 biliverdin :","biliverdin"
"498","HMDB01847","Metabolite 591","PAADHussain2 caffeine :,PRADLODA:caffeine","caffeine"
"499","HMDB00678","Metabolite 862","PAADHussain2 isovalerylglycine :","isovalerylglycine"
"500","HMDB01860","Metabolite 705","PAADHussain2 paraxanthine :,PRADLODA:paraxanthine","paraxanthine"
"501","HMDB01403","Metabolite 864","PAADHussain2 prostaglandin d2 :","prostaglandin d2"
"502","HMDB01066","Metabolite 709","PAADHussain2 s-lactoylglutathione :","s-lactoylglutathione"
"503","HMDB03252","Metabolite 780","PAADHussain2 thromboxane b2 :","thromboxane b2"
"504","HMDB11103","Metabolite 932","PRADLODA 1,7-dimethylurate :","1,7-dimethylurate"
"505","HMDB04072","Metabolite 933","PRADLODA 4-vinylphenol sulfate :","4-vinylphenol sulfate"
"506","HMDB00895","Metabolite 934","PRADLODA acetylcholine :","acetylcholine"
"507","HMDB02064","Metabolite 771","PRADLODA n-acetylputrescine :","n-acetylputrescine"
"508","HMDB00259","Metabolite 935","PRADLODA serotonin (5ht) :","serotonin (5ht)"
