"","KIRC","BRCA","BLCA","BRCATang","LGG","OV","PAAD","PAADHussain1","PAADHussain2","PRAD","PRADLODA","TestStatistic","P-value","AdjustedP-Value","NumStudies","NumPositiveCor","NumNegativeCor"
"N-Acetylglutamine",6.91273944191106e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1591189194944,6.91273944191107e-05,0.000457149046304484,1,1,0
"N-Acetylglycine",0.000990834742867541,NA,NA,0.58065964453664,0.149057400417577,0.0390055621340191,NA,NA,0.0585025877743024,NA,NA,30.8934248460206,0.000610979684686865,0.00302485024222022,5,1,0
"N-Acetylisoleucine",0.0375026770428102,0.108709853936092,NA,NA,NA,NA,NA,0.676906750811597,NA,NA,NA,11.7852751030213,0.0669341035496614,0.150477165796509,3,0,0
"N-Acetylleucine",0.000154177750273377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.554808797198,0.000154177750273377,0.000907045725634281,1,1,0
"N-Acetylmethionine",0.244813232157107,2.20186948673984e-08,NA,0.0026303763821196,0.64566589938747,0.438316378837389,NA,0.0241535529667396,0.0971894979209393,NA,0.989704470469839,64.612629371738,8.58760027533512e-08,1.23497870626248e-06,8,1,0
"N-Acetylneuraminate",6.08602713370043e-05,0.103913083707495,NA,0.616935975629655,0.140421397003641,0.847644402360795,NA,0.988174756934101,0.0287582171396896,0.899179171409034,0.551561697704452,37.6890478126103,0.00425725879630451,0.0153668385237127,9,1,0
"N-Acetyl-L-Ornithine",0.0975120331609451,0.926543438252071,NA,0.126138786795142,NA,NA,0.0513605735063791,NA,NA,NA,NA,14.8866615812952,0.0613870839291717,0.14009243838748,4,0,0
"N-Acetylphenylalanine",0.0273604066541677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19731664649463,0.0273604066541677,0.0733388415049585,1,0,0
"N-Acetylserine",0.00465801795685317,9.65769759795343e-05,NA,1.45996279288241e-06,0.0034628264960932,5.78214102953112e-06,NA,0.270368389605231,0.0732357292055588,NA,0.376101652486518,101.355558451863,1.92866508636534e-14,2.49624366892428e-12,8,5,0
"N-Acetylthreonine",0.00305681588749973,6.67822003763696e-05,NA,0.000373174098075468,NA,9.00576048237234e-05,NA,0.0423290626769712,0.0372521027938741,NA,0.106952548689551,82.6013604796219,9.28893934785152e-12,3.65903436919716e-10,7,4,0
"N-Acetyltryptophan",0.0147348606157833,0.362096727005445,NA,NA,0.440560356631589,NA,NA,0.911183804931725,NA,NA,0.791754692827115,12.7592103094274,0.237447986605696,0.394007098653407,5,1,0
"N-Acetyltyrosine",0.00227699858572361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1697942260293,0.00227699858572361,0.00925094492675153,1,1,0
"N-Acetyl Valine",0.00177935934921525,NA,0.503451642221549,NA,NA,NA,NA,NA,NA,NA,NA,14.0355390206496,0.00718248939909345,0.023836393390398,2,1,0
"Naproxen",NA,0.885546310169483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24310104959743,0.885546310169483,0.924516731109515,1,0,0
"Nervonate (24:1N9)",0.00727182139072347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84749696728048,0.00727182139072347,0.0240447816788155,1,1,0
"Nicotinamide",2.03741771933608e-05,0.000258803972934318,NA,0.00097686301274269,0.0316989298370065,0.311642891134928,0.525268193855184,0.00586017474191847,0.197100039171858,0.546718339178315,0.397807614738559,79.0845801236558,5.61169580976067e-09,1.10200740055495e-07,10,3,0
"Nad+",0.0182005970416141,0.947264637079363,NA,0.386514722365692,0.884787245909993,0.825371875963754,0.173490694176573,0.911569092330908,0.466435792191787,0.475560837179521,0.223941705446574,20.3437527042977,0.436619323539388,0.589296730023019,10,1,0
"Nadh",0.05988640438449,NA,NA,0.453962915478716,NA,NA,0.960711884490084,NA,NA,NA,0.52463685728553,8.58035043773185,0.378923037337722,0.545793754893443,4,0,0
"Nicotinamide Ribonucleotide (Nmn)",8.04394297628797e-05,NA,NA,0.18169567981356,NA,NA,NA,0.818817668534652,0.396619788143693,NA,0.874832057136833,24.7836450493688,0.0057710390909522,0.0199563412839797,5,1,0
"Nicotinamide Riboside*",0.00582939653398151,NA,NA,NA,NA,0.390982285645217,NA,NA,NA,NA,0.344318943574214,14.3002434186529,0.0264563076225875,0.071146855229917,3,1,0
"Nicotinate",0.0833508395720566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96939319397191,0.0833508395720566,0.178524493267809,1,0,0
"N-Methylglutamate",0.522273167291072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29912903798234,0.522273167291072,0.660865208890658,1,0,0
"Octanoylcarnitine",0.0089260533283011,0.180246262508299,NA,NA,NA,0.994054580672188,NA,0.544467964450271,0.0312707902247624,NA,NA,21.0223847000671,0.020938015165618,0.0590960801870713,5,1,0
"Oleate (18:1N9)",2.24314272490034e-07,0.0175689159693913,0.483180692105048,0.866858096139942,0.416132911667295,0.880713995030086,NA,0.0975982833117619,0.881006923816912,0.253046015340887,0.45801479423878,51.6689644509236,0.000127220610907275,0.000778796442445889,10,2,0
"Oleoylcarnitine",0.412616082037866,0.870990148549104,NA,0.320772437486869,0.851447271478395,0.556905320412671,NA,0.959975338631996,0.844342259466754,NA,0.619865520266641,7.18972227209985,0.969428515401234,0.974808251890697,8,0,0
"Ophthalmate",0.178398221711987,0.060139409747014,NA,0.195633301067659,0.35227672883423,0.647909927432815,NA,0.000572446793367654,0.628993464882146,NA,0.690416338376037,31.8867354451902,0.0103446791941012,0.0325426366314433,8,1,0
"Ornithine",1.32124925089627e-06,0.775843753277632,NA,0.861303521034095,0.00136278330518236,0.662230849294371,0.0066729546347475,0.251628935809632,0.854107393344858,0.125379608836599,0.278813158001952,61.7024516342791,3.87002833863676e-06,3.77015663957517e-05,10,2,0
"P-Acetamidophenylglucuronide",0.371307944352196,0.0743645213798301,NA,0.470202790840349,0.0381475103332793,0.675672414549009,NA,0.916483813043465,NA,NA,0.504161985674761,17.5490025540797,0.228099476964786,0.382700233574252,7,0,0
"Palmitate (16:0)",0.000406232944312857,0.00171688323114472,0.539339791337158,0.709276416161028,0.00805953259335901,0.0672283509932807,NA,0.386166998322527,0.504538930211672,0.772230674032853,0.130724480624558,53.1720778079531,7.66693493098429e-05,0.000503350945468969,10,3,0
"Palmitoleate (16:1N7)",0.000429848154141155,0.000396012418886205,NA,0.57867462986424,0.0354924711650275,0.379490417679505,NA,0.112963827524327,0.692303213249605,0.285434556723935,0.920700414906245,48.6506020114881,0.000120429456028048,0.000747322514804187,9,2,0
"Palmitoyl Sphingomyelin",0.249088758917037,NA,NA,0.837490925433227,0.000592298868393737,NA,NA,0.0899506272177142,0.0980290085330968,NA,0.749639513594787,28.0358781224831,0.00546557849824326,0.0191189734340092,6,1,0
"Palmitoylcarnitine",0.393881296840167,0.54028507578967,NA,0.278428214766728,NA,0.802914743564278,NA,0.992123239451735,0.997507232337721,NA,NA,6.11173926237091,0.910344792566541,0.937241343256007,6,0,0
"Pantothenate",0.136839672284356,0.000116997863527812,0.873741281365552,0.394875412046248,0.130232017878796,0.172443119030008,0.598459326458004,0.307838172150679,0.725836741108455,0.0837524371360986,0.6096643988072,41.7786524441394,0.00664804403121161,0.0222255641781466,11,1,0
"Paroxetine",0.789579811520863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472508718344857,0.789579811520863,0.867102193015638,1,0,0
"P-Cresol Sulfate",0.0677451406390494,0.952731528555306,NA,0.310768334408493,0.00429427934512816,0.467375651728187,NA,0.825493135718149,0.183670504409918,NA,0.191545230911861,27.3184864031351,0.0380760943165218,0.0962234706754312,8,1,0
"Pelargonate (9:0)",0.0469018387973833,NA,NA,0.124536267740592,0.677341665101437,0.671411694031042,NA,0.530231725371349,0.628655424076862,NA,NA,14.0588441388439,0.296966392326649,0.466615801672554,6,0,0
"Penicillin G",0.1564951595914,NA,NA,NA,NA,NA,NA,0.466866250982251,NA,NA,0.259651446416376,7.92971559895423,0.243297890376742,0.400050614666657,3,0,0
"Pentadecanoate (15:0)",9.78590732803042e-06,NA,NA,0.218248424153244,0.000439418428337612,0.926688948968554,NA,0.839075962183006,NA,NA,NA,42.0766767040759,7.26672941366471e-06,6.51847212750517e-05,5,2,0
"Phenol Red",0.960283972983137,0.159848238212379,NA,NA,NA,NA,NA,0.197453574853315,NA,NA,NA,6.99261688884045,0.321530525340478,0.490415245721335,3,0,0
"Phenol Sulfate",0.175937071733878,0.77852445638766,NA,0.913349379602726,0.445772192294377,0.186598217175203,NA,0.728991525966789,0.679936042528074,NA,0.400765646553608,12.3631870127797,0.718623230397492,0.811811280224598,8,0,0
"Phenylacetylglutamine",0.136562267488074,0.429996202739851,NA,0.230958111631291,0.119993718478075,0.865594219980602,NA,0.709636978851164,0.0928794225494696,NA,0.462554486326406,20.111146331687,0.21525633532962,0.369360302667871,8,0,0
"Phenylalanine",1.57744936246651e-06,0.0405168007640198,0.938650359644378,0.38585070777825,4.49891846443506e-07,0.0023858941889574,2.20843894394029e-06,0.786276171956106,0.0332568407650284,0.0854228339007947,0.62150837273739,115.673422337833,1.05863242914307e-14,1.91824196160725e-12,11,4,0
"Phenylalanylalanine",0.00272997412779752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8069262936548,0.00272997412779752,0.0107071712544786,1,1,0
"Phenylalanylarginine",0.318905776722504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28571918120736,0.318905776722504,0.488880936904549,1,0,0
"Phenylalanylaspartate",0.00277532531539482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7739746157636,0.00277532531539482,0.0107916083079301,1,1,0
"Phenylalanylglutamate",0.112991499427199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36088537881482,0.112991499427199,0.225982998854398,1,0,0
"Phenylalanylglycine",5.03379120337932e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7935040927919,5.03379120337932e-05,0.000359103529941863,1,1,0
"Phenylalanylleucine",0.0267101505301302,NA,NA,NA,NA,NA,NA,NA,0.659598347581469,NA,NA,8.07767161927376,0.0887740639405293,0.18704488820958,2,0,0
"Phenylalanylmethionine",0.0494444515801802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01381085966775,0.0494444515801802,0.119777200886747,1,0,0
"Phenylalanylphenylalanine",0.00513455509514382,NA,NA,NA,NA,NA,NA,NA,0.709951027312537,NA,NA,11.2286427358877,0.0241110710205941,0.066397052719326,2,1,0
"Phenylalanylproline",0.00183101794401352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6057664264423,0.00183101794401352,0.00771582445244769,1,1,0
"Phenylalanylserine",0.0362858900256047,NA,NA,0.441056015703732,NA,NA,NA,NA,0.731527673480128,NA,NA,8.8950598755329,0.179566414724835,0.321810939015725,3,0,0
"Phenylalanyltryptophan",0.0189543164769224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.93144718193767,0.0189543164769224,0.0548645710162673,1,1,0
"Phenylalanyltyrosine",0.00395090378956198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.067621837515,0.00395090378956198,0.0144919790823609,1,1,0
"Phenylalanylvaline",0.0360918128028966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64337846305612,0.0360918128028966,0.0923705717497863,1,0,0
"Phosphate",1.19417518096299e-07,1.1174169456396e-07,NA,3.02939266516589e-06,0.933455417345342,0.658202792522739,NA,0.0449984259009488,0.125936996323686,NA,0.495743953051088,102.033531073495,1.43835032829017e-14,2.17190899571816e-12,8,3,0
"Phosphoenolpyruvate (Pep",0.522434591046075,0.220163478020173,NA,NA,3.26914843640225e-07,0.699139656789561,0.115689574593178,NA,NA,0.85770277436646,NA,39.5289074104124,8.60677040549959e-05,0.000553030779246995,6,1,0
"Phosphoethanolamine",0.0220358104470035,8.86664701660322e-08,NA,0.014810949365492,0.000177931095860284,0.731321735422832,NA,0.0573692516924016,0.323901146985536,0.981408741104704,0.663227472948972,75.2556843391922,5.71681543334245e-09,1.10200740055495e-07,9,2,0
"Phytosphingosine",0.578192240102037,0.909835419067569,NA,0.611635546926208,NA,NA,NA,NA,NA,NA,NA,2.26791821937274,0.893483647274187,0.927257943219259,3,0,0
"Pipecolate",0.123051137091881,0.00164703471784966,0.970695543964959,0.591478272855244,0.788220126302247,0.09960364189799,NA,0.251676183140814,0.11626756815897,0.348318429988302,0.406519507448094,34.1791517111447,0.0249380362287725,0.0678494319017054,10,1,0
"Piperine",0.221578361254925,NA,NA,0.319422349678828,NA,NA,NA,NA,NA,NA,0.224228372222606,8.2866205519556,0.217847790021703,0.373100373836792,3,0,0
"Pivaloylcarnitine",0.69773350748568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.719836087109877,0.69773350748568,0.798164845684377,1,0,0
"Pregnanediol-3-Glucuronide",0.301198005457185,NA,NA,0.419665021884561,NA,NA,NA,NA,NA,NA,NA,4.13657171587679,0.387838289940458,0.551886904039368,2,0,0
"Pregnen-Diol Disulfate*",0.171015173827244,0.450368151375674,NA,NA,NA,0.854896813786858,NA,0.875861595430311,0.653567820040932,NA,NA,6.55664715653877,0.766531768609316,0.84795822021983,5,0,0
"Pro-Hydroxy-Pro",0.949189643410265,NA,NA,0.378118208834609,2.77480681543096e-07,0.366356148109076,NA,0.00160568487761625,0.344957838236168,NA,NA,49.2497938206506,1.89143354463583e-06,2.01604563698831e-05,6,2,0
"Proline",0.000453953003761498,1.29787521085944e-06,0.201359345030431,0.187172709548256,3.44369070255368e-05,7.85472418454169e-05,0.00894462352344183,0.318612951361876,0.0970952909697187,0.121549632454814,0.38805134636881,111.010944298417,7.28043925253928e-14,5.49673163566716e-12,11,4,0
"Prolylglycine",0.584060919552484,NA,NA,NA,NA,NA,NA,NA,0.777755599091884,NA,NA,1.57818586286568,0.812707362273937,0.879367479273443,2,0,0
"Prolylmethionine",0.00635720710583687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1163322647604,0.00635720710583687,0.0214911553652545,1,1,0
"Propionylcarnitine",1.66622971586872e-05,0.00355588084654901,NA,0.757332990301716,0.0204578419374646,0.999852491840715,NA,0.0727374438532988,6.71912520733287e-07,NA,0.608931125854183,76.2781801028516,7.73968437973022e-10,1.94782056889877e-08,8,3,0
"Prostaglandin A2",0.312100019681079,NA,NA,NA,NA,NA,NA,NA,0.0418713907361616,NA,NA,8.67516810114416,0.0697518786243074,0.1548902010628,2,0,0
"Prostaglandin E2",0.103950938123401,NA,NA,NA,NA,NA,NA,0.397722360869436,0.221863529322436,NA,NA,9.38306032351815,0.153153344874404,0.287281429515963,3,0,0
"Pseudouridine",0.326569755888109,0.0172449423598047,NA,0.802450102126679,0.301709157647028,0.0437561649602067,NA,0.483170802518172,0.0694262673124628,NA,0.836442867507826,26.6006406769369,0.0461410946121188,0.112678791694285,8,1,0
"Putrescine",0.435224575321646,0.682109467747574,NA,0.869036380014553,0.310008940499768,0.46015507664116,NA,7.34014113190629e-05,0.189463966563373,0.414251817156364,0.0819503391097288,35.7364425689643,0.00762508061539585,0.0249397943593814,9,1,0
"Pyridoxal",0.0304815283937363,NA,NA,NA,NA,NA,NA,0.401881012997793,NA,NA,NA,8.80446725402635,0.0661770783600822,0.149145355707051,2,0,0
"Pyridoxate",0.663093009633041,0.135336418873222,NA,0.443203731857315,NA,0.52417086944126,NA,0.516528887936985,NA,NA,0.0818165575314666,14.0687892172897,0.296337112252823,0.466615801672554,6,0,0
"Pyroglutamine",0.0448034511812727,0.488292203697936,NA,0.798405177593535,0.382895380435483,0.640971007799641,NA,0.628340587419287,0.276810806924237,NA,0.367082366781939,16.4069558969616,0.424936949151488,0.581560235545692,8,0,0
"Pyrophosphate (Ppi)",0.945850013634841,0.0118358761811772,NA,0.870155291382874,0.141098282969913,0.714955187853381,NA,NA,NA,0.861211989049071,NA,14.1492469150126,0.291279383609166,0.460556931151666,6,1,0
"Quebrachitol",0.000759109785144485,NA,NA,0.285121985716744,NA,NA,NA,NA,NA,NA,NA,16.8764046335974,0.00204279402660088,0.00837453116787511,2,1,0
"Quinate",0.0528104846128108,NA,NA,NA,NA,0.778908911445854,NA,NA,NA,NA,0.648377153799832,7.24837886059999,0.298486923306297,0.467870506082189,3,0,0
"Quinidine",0.641678144027901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887336868583201,0.641678144027901,0.751560671122657,1,0,0
"Quinolinate",0.934531026061086,3.9955061481578e-10,NA,NA,NA,0.646582758022908,NA,NA,NA,0.0295915924460379,0.0302318470767977,58.3271391263393,7.50114190799047e-09,1.38694583033456e-07,5,1,0
"Ranitidine",NA,NA,NA,0.704782716498462,0.850903057531732,NA,NA,NA,NA,NA,NA,1.02264560012842,0.906342955767432,0.935413290358565,2,0,0
"Ribitol",0.0021939443693002,4.45869011627131e-05,NA,0.0185394136663288,0.912431246938808,0.00516899058923537,NA,NA,0.308172823191471,NA,0.257844785336762,56.0343869458962,5.74567346373071e-07,7.0345677812703e-06,7,2,0
"Riboflavin (Vitamin B2)",0.0021210766713593,0.000627678779800966,NA,NA,NA,0.0106080124657901,NA,0.245365021314645,0.676119916012105,0.796721557571326,0.036605342251539,46.8133267562614,2.06287008964581e-05,0.00016990548192901,7,2,0
"Ribose",6.94693921663436e-05,0.00714297786501961,NA,0.397895361296583,0.173753002155845,0.0386501774173647,NA,0.483756296208631,0.0254963990250725,0.864067010271288,0.4643880364129,51.499344580955,4.46468089553753e-05,0.00032360007130856,9,2,0
"Ribulose",1.12221997774498e-05,0.00104037103781662,NA,0.0622010939987607,0.725476053061748,0.59970178728623,NA,NA,0.021545013340531,NA,0.869260242430652,51.7063015376583,3.1527985572229e-06,3.20947808184713e-05,7,2,0
"Saccharopine",4.31259472577494e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241531313738284,50.5753048524074,2.7381919851916e-10,8.00258689865675e-09,2,1,0
"S-Adenosylhomocysteine (Sah)",3.27272306934745e-05,0.00587707606076515,NA,0.142288365198831,0.153616588459473,0.934929138408716,0.477277656440728,0.303915380143993,0.0174334047407476,0.769432018164874,0.315331540540562,53.5014836772288,6.85563024052691e-05,0.000456705955729219,10,2,0
"S-Adenosylmethionine",0.000109335105157093,0.000531640943733702,0.0642495255533548,NA,NA,NA,0.335169231524976,NA,NA,0.035403495808212,NA,47.6793612092445,7.10180070393885e-07,8.3561447243748e-06,5,2,0
"Salicylate",NA,0.7592660550786,NA,NA,0.35253333722763,NA,NA,NA,NA,NA,NA,2.63602623362983,0.620454681018719,0.733171529737061,2,0,0
"Sarcosine",5.36758191511666e-05,0.0828284080028734,0.20294165523946,NA,0.827286459021977,0.489586514357931,NA,0.429634542939684,NA,0.872901411871896,0.494894267073665,33.0126627542719,0.00736169399317609,0.0242534354829728,8,1,0
"Scyllo-Inositol",0.698223367895832,0.0021469550613975,NA,0.939063149938834,0.0142352340724962,0.0714354864903837,NA,0.378310358658077,0.79380136513946,NA,0.96680489620019,29.3870200913379,0.0214533396008001,0.0599898940689041,8,1,1
"Sedoheptulose-7-Phosphate",2.70169431266787e-05,0.0351225730419595,NA,0.0012145724346655,0.807645226799665,NA,NA,NA,NA,NA,NA,41.5899063530805,1.6165929831562e-06,1.76461836474641e-05,4,2,0
"Serine",9.4764042390949e-08,0.0060432666650394,0.662269769739964,0.325384419087788,0.00323081423181804,0.00161836457186326,0.212874822021932,0.688065925781954,0.0368192790150519,0.0900144806044205,0.890885597117125,85.4457123223827,2.01648283655256e-09,4.34984154742053e-08,11,4,0
"Serylisoleucine*",0.303254901217608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3863631379763,0.303254901217608,0.472889742690452,1,0,0
"Serylleucine",0.120975104921112,NA,NA,0.565738272280174,NA,NA,NA,NA,0.253334444424275,NA,NA,8.10967794338808,0.230177670662616,0.383446141781895,3,0,0
"Serylphenyalanine",0.0488521192569995,NA,NA,0.562959970566251,NA,NA,NA,NA,0.632201121201609,NA,NA,8.10410395560914,0.230575196817839,0.383446141781895,3,0,0
"Serylvaline",0.0376544318871606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55860923771491,0.0376544318871606,0.0955599868060713,1,0,0
"Methylcysteine",7.45255189116278e-07,NA,NA,0.489145210762734,0.887812692174234,NA,0.0754640186130633,NA,0.209302464953506,NA,NA,38.1834073889745,3.52604088450312e-05,0.000273042140287165,5,1,0
"Sorbitol",0.00550423431033398,0.0301764445906145,NA,0.961893507563092,0.799385655689112,0.554823144761649,NA,NA,0.105162069296439,0.58056246672008,0.881378610275824,24.9541578072483,0.0706377025615524,0.156473737214588,8,1,0
"Sorbitol 6-Phosphate",0.00109631942949173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.631593365307,0.00109631942949173,0.00504195636101274,1,1,0
"Spermidine",0.0315963439094711,0.535177035779305,0.566476671025764,0.0654457872802787,0.87510767219382,0.597640030193489,NA,0.684332695700583,0.797534483204575,0.181768150648633,0.257965979000532,23.3767824865593,0.270674578456861,0.436354391604833,10,0,0
"Spermine",0.06389617194439,0.113392861185352,0.320302609605588,NA,NA,0.802683715834564,NA,0.598804655212591,0.947935627381336,0.152258310877317,0.785570588219169,17.9509730946593,0.326775693696292,0.494207109305779,8,0,0
"Sphinganine",0.751561796261454,0.207344753999681,NA,0.459800073184886,0.8764894575086,0.415698584751442,NA,0.598886973344764,0.269419776566004,NA,NA,10.9394603634682,0.690785210394901,0.794417226133925,7,0,0
"Sphingosine",0.786529446961825,0.238665041402822,NA,0.413452046457431,0.721283140131432,0.88970461786904,NA,0.951625147436211,0.600165837548149,NA,0.88023490984572,7.37464429653281,0.965346324331205,0.973946291585826,8,0,0
"Squalene",0.577803204142896,0.763768054643989,NA,NA,NA,0.757853497784693,NA,0.234500832453556,0.937760253360019,NA,NA,5.21967071767204,0.876028877907007,0.918322190987819,5,0,0
"Stachydrine",0.937416049707772,0.282126216551893,NA,0.877041543327051,0.183037641509629,0.111578768388609,NA,0.932774156025262,0.941616653874908,NA,NA,10.964133756619,0.688851258365067,0.794315064178096,7,0,0
"Stearate",0.0378392566934198,0.00113091992937719,NA,0.351893659841846,0.447787668697014,0.0558509285955888,NA,0.188923521311205,0.859900023879736,NA,0.335521596867424,35.4029692915019,0.00349910069202087,0.0130999389544252,8,1,0
"Stearidonate (18:4N3)",5.9523272488704e-07,0.0182779728602964,NA,0.130885557967301,NA,NA,NA,0.0725994323686217,NA,NA,NA,45.9852042065317,2.39243757277245e-07,3.23514692676394e-06,4,2,0
"Stearoylcarnitine",0.184585475895851,0.43137279272565,NA,0.23983692388568,0.0754625343940738,0.770887752509248,NA,0.879703794870665,0.715616136346334,NA,0.70535986752902,15.2287627294518,0.507951711231665,0.64817500052942,8,0,0
"Streptomycin",0.164610249217085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60834945051841,0.164610249217085,0.303096414996432,1,0,0
"Succinate",7.49736125849054e-07,0.455715576331344,NA,0.611805863109956,0.909074410536429,0.336589233110348,0.147393997511075,0.520717226023228,0.565362331519229,0.478053286020288,0.686076858339719,41.634545629703,0.00308521262235713,0.0117941039487577,10,1,0
"Succinylcarnitine",8.6451329381898e-06,0.603886203690624,NA,0.577972214064234,NA,0.519041317442766,NA,0.800372088477864,0.616957728082538,NA,0.295406812752638,30.5838400053816,0.00633643040407498,0.0214911553652545,7,1,0
"Tartarate",0.914845463520301,NA,NA,NA,NA,NA,NA,NA,NA,0.415786852965867,NA,1.93316528600977,0.748050114266189,0.834647048676314,2,0,0
"Taurine",0.000652367616502003,0.00914048649631849,0.0885902329948087,0.985251993910143,0.241646322546349,0.0267140625543586,0.555762348259352,0.337552583940662,0.56366012094249,0.645930089473872,0.249134513381357,47.1699187843441,0.00139457919930652,0.00613344055617335,11,2,0
"Testosterone",0.584076964829313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07544503149208,0.584076964829313,0.70556497351381,1,0,0
"Theobromine",0.802597872775399,NA,NA,0.854240760339939,NA,NA,NA,NA,NA,NA,0.334557060634593,2.94478300965549,0.815744578419181,0.879838795294973,3,0,0
"Threitol",0.669863873248419,NA,NA,NA,NA,0.0055905507549241,NA,NA,0.108187048764846,NA,NA,15.6225037000995,0.0159301464234266,0.0470207215418665,3,0,0
"Threonate",0.000165310056558287,0.307189853641078,NA,0.619491382113498,NA,0.518618921194831,NA,NA,NA,NA,NA,22.0468388679538,0.00482983335833011,0.0170930821197151,4,0,1
"Threonine",1.87767034809383e-07,0.0537150466470868,0.409002002723857,0.0977439306759702,0.000234674123133161,3.30247246129733e-05,0.226647776552055,0.958144968282302,0.0246227290365275,0.301581394754144,0.557709791421341,94.6419271784958,5.4918988998784e-11,1.82870277542224e-09,11,3,0
"Threonylglutamate",0.0915373880334518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78201555554504,0.0915373880334518,0.190650284042086,1,0,0
"Threonylleucine",0.0577768517347406,NA,NA,0.501154019585082,NA,NA,NA,NA,0.914202105396304,NA,NA,7.26342496690847,0.297171432191019,0.466615801672554,3,0,0
"Threonylmethionine",0.0310417995999552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94484121709005,0.0310417995999552,0.0822335392911095,1,0,0
"Threonylphenylalanine",0.0391558556481924,NA,NA,0.643551067056689,NA,NA,NA,0.610633484107379,0.976375901729374,NA,0.15719997640343,12.0967234554441,0.278635330125119,0.448390069437581,5,0,0
"Threonylvaline",0.168199241742493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56521207904849,0.168199241742493,0.305387801640678,1,0,0
"Thymidine",5.52582899437937e-08,NA,NA,NA,NA,NA,NA,0.428834653363052,NA,NA,NA,35.1158626426349,4.39761167230946e-07,5.61160024663714e-06,2,1,0
"Thymine",2.34830892287263e-06,0.00612761597908218,0.527451593124558,0.01095930354612,0.0166977099137207,0.11707212277205,0.731156480617019,0.442599697118419,0.258375126866913,NA,NA,63.8580764485383,4.79910781789103e-07,6.03887733751288e-06,9,2,0
"Hydroxyproline",0.479408405736086,0.154246432452994,NA,NA,3.94889473129822e-05,0.412139556904425,0.0308601767611481,0.0150089264136073,0.990789617617543,0.786443636985335,0.00115141364619475,56.6478802919152,7.03909785104762e-06,6.37742265304914e-05,9,1,0
"Trans-Urocanate",0.784665181314143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484996345608894,0.784665181314143,0.863799093888959,1,0,0
"Triethyleneglycol",0.978816579831357,NA,NA,0.0236867398457616,0.895999312672609,NA,NA,NA,NA,NA,0.838146915194007,8.10125681347661,0.423642122760445,0.58136526803004,4,0,0
"Trigonelline (N'-Methylnicotinate)",0.00121671146648694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4232071579273,0.00121671146648694,0.00545713162691668,1,1,0
"Tryptophan",5.28840926472908e-05,0.00705654543883583,0.152914082258323,0.745469643193564,0.000116566975007171,0.0108359115050847,0.0147593152242065,0.734184875896153,0.20404836116873,0.794783789880999,0.550338736738574,74.9918832525724,1.05996362869803e-07,1.50051101187565e-06,11,2,1
"Tryptophan Betaine",0.000108152289241659,0.000396418040212065,NA,0.740569702744412,0.444405321748478,0.753324415839209,NA,0.520870246104308,0.680472087889359,NA,0.0317308336721522,45.6946275098881,0.000108529525080402,0.00068283159529753,8,2,0
"Tryptophylasparagine",0.000116356633727888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1177013091215,0.000116356633727888,0.00072702834591356,1,1,0
"Tryptophylglutamate",1.48887997908353e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8349728251183,1.48887997908354e-06,1.64503080615815e-05,1,1,0
